ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS
6640	dry (adjective)	Sangha_So	màá	m ǎː
6641	dry (adjective)	Ben_Tey	mǎ:	m ǎː
6642	dry (adjective)	Bankan_Tey	ma᷈wⁿ	m a᷈ wⁿ
6643	dry (adjective)	Nanga	mǎ:	m ǎː
6644	dry (adjective)	Jamsay_Douentza	mǎyⁿ	m ǎ jⁿ
6645	dry (adjective)	Perge_Tegu	mǎyⁿ	m ǎ jⁿ
6646	dry (adjective)	Togo_Kan	mǎ	m ǎ
6647	dry (adjective)	Yorno_So	mǎ:	m ǎː
6648	dry (adjective)	Tommo_So	máá	m áː
6649	dry (adjective)	Dogul_Dom	máɲò	m á ɲ ò
6650	dry (adjective)	Tebul_Ure	màygɔ́	m à j ɡ ɔ́
6651	dry (adjective)	Tebul_Ure	màɛ́ⁿ	m à ɛ́ⁿ
6652	dry (adjective)	Tebul_Ure	màymbɔ́	m à j m b ɔ́
6653	dry (adjective)	Yanda_Dom	màyⁿ	m à jⁿ
6654	dry (adjective)	Najamba	màyó:	m à j óː
6655	dry (adjective)	Najamba	màyé:	m à j éː
6656	dry (adjective)	Tiranige	máníyésá	m á n í j é s á
6657	dry (adjective)	Tiranige	máyⁿ	m á jⁿ
6658	dry (adjective)	Mombo	máyé	m á j é
6659	dry (adjective)	Ampari	mà:yⁿ	m àː jⁿ
6660	dry (adjective)	Bunoge	ɲà:ŋì	ɲ àː ŋ ì
6661	dry (adjective)	Penange	mɛ̀:	m ɛ̀ː
2697	dust	Toro_Tegu	kúsò	k ú s ò
2698	dust	Bangime	kórí	k ó r í
2699	dust	Sangha_So	úgúnú	ú ɡ ú n ú
2700	dust	Ben_Tey	kùkɔ̀rɔ̌y	k ù k ɔ̀ r ɔ̌ j
2701	dust	Bankan_Tey	kɔ̀kɔ̀rɔ̌y	k ɔ̀ k ɔ̀ r ɔ̌ j
2702	dust	Nanga	kɔ́ŋgɔ̀	k ɔ́ ŋ ɡ ɔ̀
2703	dust	Jamsay_Douentza	kɔ́ŋɔ̀	k ɔ́ ŋ ɔ̀
2704	dust	Perge_Tegu	kɔ́ŋgɔ̀	k ɔ́ ŋ ɡ ɔ̀
2705	dust	Perge_Tegu	kúŋgɔ̀	k ú ŋ ɡ ɔ̀
2706	dust	Gourou	kɔ́ŋɔ̀	k ɔ́ ŋ ɔ̀
2707	dust	Jamsay_Mondoro	kɔ́ŋɔ̀	k ɔ́ ŋ ɔ̀
2708	dust	Togo_Kan	pùrùgíⁿ	p ù r ù ɡ íⁿ
2709	dust	Yorno_So	kɔ́ŋɔ̀	k ɔ́ ŋ ɔ̀
2710	dust	Tommo_So	úggúnnɔ́	ú ɡ ɡ ú n n ɔ́
2711	dust	Dogul_Dom	úgtèlè	ú ɡ t è l è
2712	dust	Tebul_Ure	kɔ́ŋgú	k ɔ́ ŋ ɡ ú
2713	dust	Yanda_Dom	úrⁿá	ú rⁿ á
2714	dust	Najamba	kùlɛ̀kúlɛ̀ŋgò	k ù l ɛ̀ k ú l ɛ̀ ŋ ɡ ò
2715	dust	Tiranige	kòŋgò	k ò ŋ ɡ ò
2716	dust	Mombo	kúndálè	k ú n d á l è
2717	dust	Bunoge	kùlɛ́ŋkùlɛ̀	k ù l ɛ́ ŋ k ù l ɛ̀
2718	dust	Penange	kùndàlè	k ù n d à l è
5485	each	Toro_Tegu	kálá:	k á l áː
5486	each	Sangha_So	túrú púú	t ú r ú # p úː
5487	each	Ben_Tey	wôy	w ô j
5488	each	Ben_Tey	dàⁿwôy	d àⁿ w ô j
5489	each	Bankan_Tey	kâ:ⁿ	k ã̂ː
5490	each	Nanga	kámâ	k á m â
5491	each	Nanga	kɛ̂w	k ɛ̂ w
5492	each	Jamsay_Douentza	kâ:ⁿ	k ã̂ː
5493	each	Perge_Tegu	kâ:ⁿ	k ã̂ː
5494	each	Togo_Kan	wò	w ò
5495	each	Yorno_So	kâ:ⁿ	k ã̂ː
5496	each	Yorno_So	tútúrú	t ú t ú r ú
5497	each	Tommo_So	túmɔ́túmɔ́	t ú m ɔ́ t ú m ɔ́
5498	each	Tommo_So	kɛ́m	k ɛ́ m
5499	each	Dogul_Dom	fú	f ú
5500	each	Yanda_Dom	pú	p ú
5501	each	Najamba	dîn	d î n
5502	each	Mombo	sélè:	s é l èː
5503	each	Penange	sèlè	s è l è
1090	ear	Toro_Tegu	súgúrú	s ú ɡ ú r ú
1091	ear	Bangime	táŋá	t á ŋ á
1092	ear	Sangha_So	súgúrú	s ú ɡ ú r ú
1093	ear	Ben_Tey	sú:rⁿù	s úː rⁿ ù
1094	ear	Bankan_Tey	sûn	s û n
1095	ear	Nanga	súŋúrⁿì	s ú ŋ ú rⁿ ì
1096	ear	Jamsay_Douentza	sûn	s û n
1097	ear	Perge_Tegu	súŋúrⁿù	s ú ŋ ú rⁿ ù
1098	ear	Gourou	súŋùn	s ú ŋ ù n
1099	ear	Jamsay_Mondoro	sûn	s û n
1100	ear	Togo_Kan	súgúrú	s ú ɡ ú r ú
1101	ear	Yorno_So	súgùrù	s ú ɡ ù r ù
1102	ear	Tomo_Kan_Segue	sùgú	s ù ɡ ú
1103	ear	Tomo_Kan_Diangassagou	súgú	s ú ɡ ú
1104	ear	Tommo_So	súgúlú	s ú ɡ ú l ú
1105	ear	Dogul_Dom	súŋùnù	s ú ŋ ù n ù
1106	ear	Tebul_Ure	súrⁿó	s ú rⁿ ó
1107	ear	Yanda_Dom	sún	s ú n
1108	ear	Najamba	súnù:	s ú n ùː
1109	ear	Najamba	súnì:	s ú n ìː
1110	ear	Tiranige	sùŋùnù	s ù ŋ ù n ù
1111	ear	Mombo	súgúlí	s ú ɡ ú l í
1112	ear	Mombo	súgúlí kìjìkìjì	s ú ɡ ú l í # k ì dʒ ì k ì dʒ ì
1113	ear	Ampari	sùgùrù	s ù ɡ ù r ù
1114	ear	Bunoge	sùgùlè	s ù ɡ ù l è
1115	ear	Penange	súgúlyè	s ú ɡ ú l j è
2630	earth (as brick mix or to repair walls)	Toro_Tegu	lɔ̀gú	l ɔ̀ ɡ ú
2631	earth (as brick mix or to repair walls)	Bangime	ɡùwíɛ̀	ɡ ù w í ɛ̀
2632	earth (as brick mix or to repair walls)	Sangha_So	pɔ́n	p ɔ́ n
2633	earth (as brick mix or to repair walls)	Sangha_So	pɔ́nú	p ɔ́ n ú
2634	earth (as brick mix or to repair walls)	Ben_Tey	lěw	l ě w
2635	earth (as brick mix or to repair walls)	Bankan_Tey	lěy	l ě j
2636	earth (as brick mix or to repair walls)	Nanga	lègí	l è ɡ í
2637	earth (as brick mix or to repair walls)	Jamsay_Douentza	lègú	l è ɡ ú
2638	earth (as brick mix or to repair walls)	Perge_Tegu	lègú	l è ɡ ú
2639	earth (as brick mix or to repair walls)	Gourou	lègú	l è ɡ ú
2640	earth (as brick mix or to repair walls)	Jamsay_Mondoro	lègú	l è ɡ ú
2641	earth (as brick mix or to repair walls)	Togo_Kan	òsóró	ò s ó r ó
2642	earth (as brick mix or to repair walls)	Yorno_So	làgú	l à ɡ ú
2643	earth (as brick mix or to repair walls)	Tommo_So	ùnjúm	ù n dʒ ú m
2644	earth (as brick mix or to repair walls)	Tebul_Ure	lègú	l è ɡ ú
2645	earth (as brick mix or to repair walls)	Yanda_Dom	pɔ̀ndɔ̀	p ɔ̀ n d ɔ̀
2646	earth (as brick mix or to repair walls)	Yanda_Dom	ùɲùmà	ù ɲ ù m à
2647	earth (as brick mix or to repair walls)	Najamba	ǹjâ:	ǹ dʒ âː
2648	earth (as brick mix or to repair walls)	Najamba	ǹjɛ̂:	ǹ dʒ ɛ̂ː
2649	earth (as brick mix or to repair walls)	Tiranige	ɔ̀gɔ̀	ɔ̀ ɡ ɔ̀
2650	earth (as brick mix or to repair walls)	Mombo	ɔ́gɔ́	ɔ́ ɡ ɔ́
2651	earth (as brick mix or to repair walls)	Ampari	ɔ̀gɔ̀	ɔ̀ ɡ ɔ̀
2652	earth (as brick mix or to repair walls)	Bunoge	bɔ̀gɔ̀	b ɔ̀ ɡ ɔ̀
2653	earth (as brick mix or to repair walls)	Penange	ɔ̀gɔ́	ɔ̀ ɡ ɔ́
6362	easy (work)	Toro_Tegu	zɔ́rɛ́	z ɔ́ r ɛ́
6363	easy (work)	Bangime	bé kíjù	b é # k í dʒ ù
6364	easy (work)	Sangha_So	bɛ̀rú	b ɛ̀ r ú
6365	easy (work)	Ben_Tey	nà:rⁿâ:	n àː rⁿ âː
6366	easy (work)	Bankan_Tey	nà:rⁿá	n àː rⁿ á
6367	easy (work)	Nanga	nà:rⁿá	n àː rⁿ á
6368	easy (work)	Jamsay_Douentza	nà:rⁿá	n àː rⁿ á
6369	easy (work)	Perge_Tegu	nà:rⁿá	n àː rⁿ á
6370	easy (work)	Togo_Kan	nà:rⁿá	n àː rⁿ á
6371	easy (work)	Yorno_So	nà:rⁿá	n àː rⁿ á
6372	easy (work)	Tommo_So	wɛ́y	w ɛ́ j
6373	easy (work)	Tommo_So	bɛ̀rú	b ɛ̀ r ú
6374	easy (work)	Dogul_Dom	bállà	b á l l à
6375	easy (work)	Yanda_Dom	nà:rⁿà	n àː rⁿ à
6376	easy (work)	Najamba	bùríyè	b ù r í j è
6377	easy (work)	Najamba	bǔrŋgò	b ǔ r ŋ ɡ ò
6378	easy (work)	Najamba	bálláŋgó	b á l l á ŋ ɡ ó
6379	easy (work)	Najamba	bállɛ́	b á l l ɛ́
6380	easy (work)	Tiranige	má:gáná	m áː ɡ á n á
6381	easy (work)	Mombo	bérù	b é r ù
6382	easy (work)	Bunoge	kájjà ʔórìgà	k á dʒ dʒ à # ʔ ó r ì ɡ à
6383	easy (work)	Penange	jámá	dʒ á m á
6384	easy (work)	Penange	mà:gè wǒlgà	m àː ɡ è # w ǒ l ɡ à
1881	eat (meal)	Toro_Tegu	lí	l í
1882	eat (meal)	Toro_Tegu	lɛ́	l ɛ́
1883	eat (meal)	Bangime	dìjá	d ì dʒ á
1884	eat (meal)	Ben_Tey	ɲɛ́	ɲ ɛ́
1885	eat (meal)	Bankan_Tey	ɲɛ́	ɲ ɛ́
1886	eat (meal)	Nanga	kɔ́:	k ɔ́ː
1887	eat (meal)	Jamsay_Douentza	ɲɛ́:	ɲ ɛ́ː
1888	eat (meal)	Perge_Tegu	ɲɛ́:	ɲ ɛ́ː
1889	eat (meal)	Gourou	ɲɛ́:	ɲ ɛ́ː
1890	eat (meal)	Togo_Kan	ɲí:	ɲ íː
1891	eat (meal)	Togo_Kan	ɲí:	ɲ íː
1892	eat (meal)	Yorno_So	ká:	k áː
1893	eat (meal)	Tomo_Kan_Segue	ɲɛ́:	ɲ ɛ́ː
1894	eat (meal)	Tommo_So	ńyɛ́	ń j ɛ́
1895	eat (meal)	Dogul_Dom	ɲɛ̀ɛ́	ɲ ɛ̌ː
1896	eat (meal)	Tebul_Ure	ɲɛ́	ɲ ɛ́
1897	eat (meal)	Yanda_Dom	ʔə́ɲɛ́	ʔ ə́ ɲ ɛ́
1898	eat (meal)	Yanda_Dom	ʔə́ɲálì	ʔ ə́ ɲ á l ì
1899	eat (meal)	Najamba	kwɛ́	k w ɛ́
1900	eat (meal)	Tiranige	ɲɔ́:	ɲ ɔ́ː
1901	eat (meal)	Mombo	ɲɛ́:	ɲ ɛ́ː
1902	eat (meal)	Ampari	yɔ̂:	j ɔ̂ː
1903	eat (meal)	Bunoge	jɛ̂:	dʒ ɛ̂ː
1904	eat (meal)	Penange	ɲɛ́:	ɲ ɛ́ː
217	egg	Toro_Tegu	tàrú	t à r ú
218	egg	Bangime	kúùⁿ	k ûːⁿ
219	egg	Sangha_So	tárú	t á r ú
220	egg	Ben_Tey	tàrî:	t à r îː
221	egg	Bankan_Tey	tàrî:	t à r îː
222	egg	Nanga	tà:rî	t àː r î
223	egg	Jamsay_Douentza	tárú	t á r ú
224	egg	Perge_Tegu	tárú	t á r ú
225	egg	Gourou	tárú	t á r ú
226	egg	Togo_Kan	tárú	t á r ú
227	egg	Yorno_So	tâl	t â l
228	egg	Tomo_Kan_Segue	táw	t á w
229	egg	Tomo_Kan_Diangassagou	táw	t á w
230	egg	Tommo_So	tálú	t á l ú
231	egg	Dogul_Dom	púlɔ̀	p ú l ɔ̀
232	egg	Tebul_Ure	tálɛ́	t á l ɛ́
233	egg	Yanda_Dom	tòl	t ò l
234	egg	Najamba	pǒlŋgó	p ǒ l ŋ ɡ ó
235	egg	Najamba	pòlé	p ò l é
236	egg	Tiranige	pólŋgé	p ó l ŋ ɡ é
237	egg	Mombo	pólè	p ó l è
238	egg	Ampari	pórì	p ó r ì
239	egg	Bunoge	póléŋgè	p ó l é ŋ ɡ è
240	egg	Penange	pòlè	p ò l è
241	egg yolk (yellow)	Toro_Tegu	tàrù bàrⁿí	t à r ù # b à rⁿ í
242	egg yolk (yellow)	Bangime	dùwɛ̀ m búⁿ	d ù w ɛ̀ # m # b úⁿ
243	egg yolk (yellow)	Sangha_So	tàrù jùlɔ̀pùrⁿùkɔ́rú	t à r ù # dʒ ù l ɔ̀ p ù rⁿ ù k ɔ́ r ú
244	egg yolk (yellow)	Jamsay_Douentza	tàrù yɔ̀rɔ̀pìrⁿé	t à r ù # j ɔ̀ r ɔ̀ p ì rⁿ é
245	egg yolk (yellow)	Yorno_So	tàl yùlɔ̀pɔ̀rⁿɔ̀kɔ̌l	t à l # j ù l ɔ̀ p ɔ̀ rⁿ ɔ̀ k ɔ̌ l
246	egg yolk (yellow)	Tommo_So	tàlù ǹyɛ̀lɛ̀ ɔ́ɔ́lɔ̀	t à l ù # ǹ j ɛ̀ l ɛ̀ # ɔ́ː l ɔ̀
247	egg yolk (yellow)	Tommo_So	tàlù yùlɔ̀ púnɔ́	t à l ù # j ù l ɔ̀ # p ú n ɔ́
248	egg yolk (yellow)	Yanda_Dom	tòl lòlpúná	t ò l # l ò l p ú n á
249	egg yolk (yellow)	Najamba	pòlŋgò ɔ́:làŋgò	p ò l ŋ ɡ ò # ɔ́ː l à ŋ ɡ ò
250	egg yolk (yellow)	Najamba	pòlè ɔ́:là	p ò l è # ɔ́ː l à
5193	eight	Toro_Tegu	gá:rà	ɡ áː r à
5194	eight	Sangha_So	gágárá	ɡ á ɡ á r á
5195	eight	Ben_Tey	gá:rày	ɡ áː r à j
5196	eight	Bankan_Tey	gá:rày	ɡ áː r à j
5197	eight	Nanga	gá:rɛ̀	ɡ áː r ɛ̀
5198	eight	Jamsay_Douentza	gá:rà	ɡ áː r à
5199	eight	Perge_Tegu	gá:rà	ɡ áː r à
5200	eight	Gourou	gá:rà	ɡ áː r à
5201	eight	Togo_Kan	sìlâ:	s ì l âː
5202	eight	Yorno_So	gágàrà	ɡ á ɡ à r à
5203	eight	Tommo_So	gágìrà	ɡ á ɡ ì r à
5204	eight	Dogul_Dom	séélè	s éː l è
5205	eight	Tebul_Ure	gàgárà	ɡ à ɡ á r à
5206	eight	Yanda_Dom	sá:gè	s áː ɡ è
5207	eight	Yanda_Dom	yèsá:gè	j è s áː ɡ è
5208	eight	Najamba	sá:gì:	s áː ɡ ìː
5209	eight	Tiranige	sé:lé	s éː l é
5210	eight	Mombo	sé:lè	s éː l è
5211	eight	Ampari	sé:ró	s éː r ó
5212	eight	Bunoge	sé:léwⁿ	s éː l é wⁿ
5213	eight	Penange	sè:lè	s èː l è
5214	eight	Penange	gè sé:lè	ɡ è # s éː l è
5261	eighty (archaic)	Ben_Tey	dɔ̀: sòŋgú	d ɔ̀ː # s ò ŋ ɡ ú
5262	eighty (archaic)	Bankan_Tey	sò:ŋgú	s òː ŋ ɡ ú
5263	eighty (archaic)	Nanga	dɔ̀gɔ̀ sěŋ	d ɔ̀ ɡ ɔ̀ # s ě ŋ
5264	eighty (archaic)	Jamsay_Douentza	dɔ̀ɣɔ̀sǔŋ	d ɔ̀ ɣ ɔ̀ s ǔ ŋ
5265	eighty (archaic)	Perge_Tegu	dɔ̀gɔ̀sǔŋ	d ɔ̀ ɡ ɔ̀ s ǔ ŋ
5266	eighty (archaic)	Jamsay_Mondoro	dɔ̀ɣɔ̀sǔŋ	d ɔ̀ ɣ ɔ̀ s ǔ ŋ
5267	eighty (archaic)	Togo_Kan	sùŋú	s ù ŋ ú
5268	eighty (archaic)	Yorno_So	dɔ̀gɔ̀sǔm	d ɔ̀ ɡ ɔ̀ s ǔ m
5269	eighty (archaic)	Tommo_So	kɛ̀ɛ̀súm	k ɛ̀ː s ú m
5270	eighty (archaic)	Tebul_Ure	sùŋgó	s ù ŋ ɡ ó
5271	eighty (archaic)	Tebul_Ure	dɔ̀gɔ̀sùŋgó	d ɔ̀ ɡ ɔ̀ s ù ŋ ɡ ó
5272	eighty (archaic)	Yanda_Dom	sìŋ	s ì ŋ
5273	eighty (archaic)	Najamba	sǐm	s ǐ m
5274	eighty (archaic)	Najamba	kɛ̀:sǔm	k ɛ̀ː s ǔ m
5275	eighty (archaic)	Tiranige	síŋgí	s í ŋ ɡ í
5276	eighty (archaic)	Ampari	síwⁿí	s í wⁿ í
2562	elongated calabash (for drawing water)	Bangime	tɔ̀ŋwàjɛ́	t ɔ̀ ŋ w à dʒ ɛ́
2563	elongated calabash (for drawing water)	Bangime	tùŋɡɛ́	t ù ŋ ɡ ɛ́
2564	elongated calabash (for drawing water)	Sangha_So	kɔ̀rɔ̀ ɔ̀gúðú	k ɔ̀ r ɔ̀ # ɔ̀ ɡ ú ð ú
2565	elongated calabash (for drawing water)	Ben_Tey	jòŋkóró	dʒ ò ŋ k ó r ó
2566	elongated calabash (for drawing water)	Nanga	kɔ̀sìjòŋgórô	k ɔ̀ s ì dʒ ò ŋ ɡ ó r ô
2567	elongated calabash (for drawing water)	Jamsay_Douentza	jòŋkóró	dʒ ò ŋ k ó r ó
2568	elongated calabash (for drawing water)	Perge_Tegu	jòŋkóró	dʒ ò ŋ k ó r ó
2569	elongated calabash (for drawing water)	Tommo_So	kɔ̀rɔ̀ pòmbòròý	k ɔ̀ r ɔ̀ # p ò m b ò r ò j́
2570	elongated calabash (for drawing water)	Yanda_Dom	cɛ́mɛ̀	tʃ ɛ́ m ɛ̀
2571	elongated calabash (for drawing water)	Najamba	kɔ̀rìyɔ̀ tɛ́ŋɔ̀:	k ɔ̀ r ì j ɔ̀ # t ɛ́ ŋ ɔ̀ː
2572	elongated calabash (for drawing water)	Mombo	kɔ́mdɛ́gɛ́	k ɔ́ m d ɛ́ ɡ ɛ́
2573	elongated calabash (for drawing water)	Mombo	kɔ́ndɛ́gɛ́	k ɔ́ n d ɛ́ ɡ ɛ́
7268	even if...	Toro_Tegu	fây  n dè	f â j # n # d è
7269	even if...	Toro_Tegu	mú:rà:  n dè	m úː r àː # n # d è
7270	even if...	Ben_Tey	kálà	k á l à
7271	even if...	Bankan_Tey	hálì  kálà	h á l ì # k á l à
7272	even if...	Nanga	mɔ	m ɔ
7273	even if...	Jamsay_Douentza	kâ:ⁿ	k ã̂ː
7274	even if...	Perge_Tegu	hâl  kálà	h â l # k á l à
7275	even if...	Togo_Kan	hâl …	h â l
7276	even if...	Yorno_So	hálú…kàrⁿà	h á l ú k à rⁿ à
7277	even if...	Tommo_So	hálè… yo	h á l è # j o
7278	even if...	Yanda_Dom	dàn	d à n
7279	even if...	Najamba	hâl  mɛ́	h â l # m ɛ́
7280	even if...	Tiranige	hàlí	h à l í
7281	even if...	Mombo	hálì	h á l ì
7282	even if...	Ampari	nêyⁿ	n ê jⁿ
7283	even if...	Bunoge	mè mpé	m è # m p é
7284	even if...	Penange	hál  nɛ́	h á l # n ɛ́
7285	even if...	Penange	nɛ́ pé	n ɛ́ # p é
7188	even...	Toro_Tegu	fây	f â j
7189	even...	Ben_Tey	kálà	k á l à
7190	even...	Bankan_Tey	kálà	k á l à
7191	even...	Nanga	yáŋá	j á ŋ á
7192	even...	Jamsay_Douentza	kâ:ⁿ	k ã̂ː
7193	even...	Perge_Tegu	hâl	h â l
7194	even...	Togo_Kan	kàrⁿà	k à rⁿ à
7195	even...	Yorno_So	kàrⁿà	k à rⁿ à
7196	even...	Tommo_So	hálè	h á l è
7197	even...	Yanda_Dom	là	l à
7198	even...	Yanda_Dom	kándà	k á n d à
7199	even...	Yanda_Dom	hálè	h á l è
7200	even...	Najamba	hâl	h â l
7201	even...	Tiranige	hàlí	h à l í
7202	even...	Mombo	hál	h á l
7203	even...	Ampari	be	b e
7204	even...	Bunoge	fè	f è
7205	even...	Penange	hál	h á l
7206	even...	Penange	pé	p é
3554	exist, there is/are	Toro_Tegu	á dà	á # d à
3555	exist, there is/are	Ben_Tey	yá bú	j á # b ú
3556	exist, there is/are	Bankan_Tey	yá bún	j á # b ú n
3557	exist, there is/are	Nanga	yá bù	j á # b ù
3558	exist, there is/are	Jamsay_Douentza	yɔ́≡kɔ̀	j ɔ́ k ɔ̀
3559	exist, there is/are	Jamsay_Douentza	bě:	b ěː
3560	exist, there is/are	Perge_Tegu	yá kɔ̀	j á # k ɔ̀
3561	exist, there is/are	Gourou	yɔ́ kɔ̀	j ɔ́ # k ɔ̀
3562	exist, there is/are	Jamsay_Mondoro	yɔ́≡kɔ̀	j ɔ́ k ɔ̀
3563	exist, there is/are	Togo_Kan	yɔ́ kɔ̀	j ɔ́ # k ɔ̀
3564	exist, there is/are	Yorno_So	yá wɔ̀	j á # w ɔ̀
3565	exist, there is/are	Yorno_So	yá kɔ̀	j á # k ɔ̀
3566	exist, there is/are	Tommo_So	kɔ̂	k ɔ̂
3567	exist, there is/are	Tommo_So	yɔ̂	j ɔ̂
3568	exist, there is/are	Dogul_Dom	bìyɛ́	b ì j ɛ́
3569	exist, there is/are	Tebul_Ure	yé bù	j é # b ù
3570	exist, there is/are	Yanda_Dom	yà bó	j à # b ó
3571	exist, there is/are	Najamba	bó	b ó
3572	exist, there is/are	Tiranige	é wò	é # w ò
3573	exist, there is/are	Mombo	kóná:ⁿ bó:	k ó n áːⁿ # b óː
3574	exist, there is/are	Ampari	ǎⁿ sò	ǎⁿ # s ò
3575	exist, there is/are	Bunoge	bò	b ò
3576	exist, there is/are	Penange	ɛ̀ m̀ bó	ɛ̀ # m̀ # b ó
1116	eye	Toro_Tegu	jìró	dʒ ì r ó
1117	eye	Toro_Tegu	gìró	ɡ ì r ó
1118	eye	Bangime	sííbɛ́ɛ̀	s íː b ɛ̂ː
1119	eye	Sangha_So	gìrí	ɡ ì r í
1120	eye	Sangha_So	gìrú	ɡ ì r ú
1121	eye	Ben_Tey	jìré	dʒ ì r é
1122	eye	Bankan_Tey	gìré	ɡ ì r é
1123	eye	Nanga	gìré	ɡ ì r é
1124	eye	Jamsay_Douentza	jìré	dʒ ì r é
1125	eye	Perge_Tegu	gìré	ɡ ì r é
1126	eye	Gourou	gìré	ɡ ì r é
1127	eye	Jamsay_Mondoro	jìré	dʒ ì r é
1128	eye	Togo_Kan	gìré	ɡ ì r é
1129	eye	Yorno_So	gìrǐ:	ɡ ì r ǐː
1130	eye	Tomo_Kan_Segue	jìrí:ⁿ	dʒ ì r íːⁿ
1131	eye	Tomo_Kan_Diangassagou	jìrì:ⁿ	dʒ ì r ìːⁿ
1132	eye	Tommo_So	gìré	ɡ ì r é
1133	eye	Dogul_Dom	gìró	ɡ ì r ó
1134	eye	Tebul_Ure	gìré	ɡ ì r é
1135	eye	Yanda_Dom	gìdíyè	ɡ ì d í j è
1136	eye	Yanda_Dom	gìdè	ɡ ì d è
1137	eye	Najamba	gìró	ɡ ì r ó
1138	eye	Najamba	gìré	ɡ ì r é
1139	eye	Tiranige	jíró	dʒ í r ó
1140	eye	Mombo	gírè	ɡ í r è
1141	eye	Ampari	gìdó	ɡ ì d ó
1142	eye	Bunoge	gírésè	ɡ í r é s è
1143	eye	Penange	gìrè	ɡ ì r è
6291	fall	Toro_Tegu	lǔw	l ǔ w
6292	fall	Toro_Tegu	lùwó	l ù w ó
6293	fall	Bangime	tíbírí	t í b í r í
6294	fall	Sangha_So	nùmú	n ù m ú
6295	fall	Ben_Tey	yàɣá	j à ɣ á
6296	fall	Bankan_Tey	yǎ:	j ǎː
6297	fall	Nanga	yɛ̀gɛ́	j ɛ̀ ɡ ɛ́
6298	fall	Jamsay_Douentza	nùmó	n ù m ó
6299	fall	Perge_Tegu	nùmbɔ́	n ù m b ɔ́
6300	fall	Gourou	nùmó	n ù m ó
6301	fall	Jamsay_Mondoro	nùmó	n ù m ó
6302	fall	Togo_Kan	bàgá	b à ɡ á
6303	fall	Yorno_So	nùmɔ́	n ù m ɔ́
6304	fall	Yorno_So	nùmú	n ù m ú
6305	fall	Tommo_So	nùmbó	n ù m b ó
6306	fall	Dogul_Dom	yɛ̀gɛ́	j ɛ̀ ɡ ɛ́
6307	fall	Yanda_Dom	pílé	p í l é
6308	fall	Yanda_Dom	pílélì	p í l é l ì
6309	fall	Najamba	dɛ̀ŋɛ́	d ɛ̀ ŋ ɛ́
6310	fall	Tiranige	dúmbɔ́	d ú m b ɔ́
6311	fall	Mombo	yɛ́gɛ́	j ɛ́ ɡ ɛ́
6312	fall	Bunoge	túbbɛ̀	t ú b b ɛ̀
6313	fall	Penange	tíbɛ́	t í b ɛ́
3716	far, distant	Toro_Tegu	wà:gá	w àː ɡ á
3717	far, distant	Bangime	ɥúndù	ɥ ú n d ù
3718	far, distant	Sangha_So	wàgé wɔ́	w à ɡ é # w ɔ́
3719	far, distant	Ben_Tey	wa᷈:w	w a᷈ː w
3720	far, distant	Bankan_Tey	wⁿâ:wⁿ	wⁿ âː wⁿ
3721	far, distant	Nanga	wàgá	w à ɡ á
3722	far, distant	Jamsay_Douentza	wàɣá	w à ɣ á
3723	far, distant	Perge_Tegu	wàgá	w à ɡ á
3724	far, distant	Gourou	wàɣá	w à ɣ á
3725	far, distant	Gourou	wàɣá: kɔ̀	w à ɣ áː # k ɔ̀
3726	far, distant	Jamsay_Mondoro	wàgá	w à ɡ á
3727	far, distant	Togo_Kan	wàgá	w à ɡ á
3728	far, distant	Yorno_So	wàgú	w à ɡ ú
3729	far, distant	Tommo_So	wàgé	w à ɡ é
3730	far, distant	Dogul_Dom	wàgóón	w à ɡ óː n
3731	far, distant	Tebul_Ure	wàgá	w à ɡ á
3732	far, distant	Yanda_Dom	wàjú	w à dʒ ú
3733	far, distant	Najamba	wàgíyè	w à ɡ í j è
3734	far, distant	Najamba	wǎŋgè	w ǎ ŋ ɡ è
3735	far, distant	Tiranige	wágá	w á ɡ á
3736	far, distant	Mombo	wágù	w á ɡ ù
3737	far, distant	Ampari	wàgè	w à ɡ è
3738	far, distant	Bunoge	wàgì	w à ɡ ì
3739	far, distant	Penange	wàgè	w à ɡ è
1563	feather	Toro_Tegu	kúrɔ́	k ú r ɔ́
1564	feather	Sangha_So	kùkùrí	k ù k ù r í
1565	feather	Ben_Tey	kùkùyɔ́	k ù k ù j ɔ́
1566	feather	Bankan_Tey	kùyá	k ù j á
1567	feather	Nanga	kìyá	k ì j á
1568	feather	Jamsay_Douentza	kúrɔ́	k ú r ɔ́
1569	feather	Perge_Tegu	kúrɔ́	k ú r ɔ́
1570	feather	Gourou	kúrɔ́	k ú r ɔ́
1571	feather	Togo_Kan	kúrɔ́	k ú r ɔ́
1572	feather	Yorno_So	kùkûl	k ù k û l
1573	feather	Tomo_Kan_Segue	kùlɛ́	k ù l ɛ́
1574	feather	Tommo_So	kúló	k ú l ó
1575	feather	Dogul_Dom	kílì	k í l ì
1576	feather	Tebul_Ure	kúlá	k ú l á
1577	feather	Yanda_Dom	kùlà	k ù l à
1578	feather	Najamba	kùlɛ́ŋgó	k ù l ɛ́ ŋ ɡ ó
1579	feather	Najamba	kùlɛ́	k ù l ɛ́
1580	feather	Tiranige	kùlɛ̀ŋgè	k ù l ɛ̀ ŋ ɡ è
