ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST
1157	(rain) fall (verb only)	Bankan_Tey	mìrⁿɛ́	m ì rⁿ ɛ́	DB,SW
1158	(rain) fall (verb only)	Ben_Tey	mìrⁿɛ́	m ì rⁿ ɛ́	DB,SW
1159	(rain) fall (verb only)	Bunoge	ɲî:	ɲ îː	DB,SW
1160	(rain) fall (verb only)	Dogul_Dom	wɛ̀ɛ́	w ɛ̌ː	DB,SW
1161	(rain) fall (verb only)	Gourou	mìrⁿé	m ì rⁿ é	DB,SW
1162	(rain) fall (verb only)	Jamsay_Douentza	mìrⁿé	m ì rⁿ é	DB,SW
1163	(rain) fall (verb only)	Mombo	píjé	p í dʒ é	DB,SW
1164	(rain) fall (verb only)	Najamba	tɛ́gɛ́	t ɛ́ ɡ ɛ́	DB,SW
1165	(rain) fall (verb only)	Nanga	mìrⁿé	m ì rⁿ é	DB,SW
1166	(rain) fall (verb only)	Nanga	wɔ̌:	w ɔ̌ː	DB,SW
1167	(rain) fall (verb only)	Penange	wwɛ́:	w w ɛ́ː	DB,SW
1168	(rain) fall (verb only)	Perge_Tegu	mìrⁿé	m ì rⁿ é	DB,SW
1169	(rain) fall (verb only)	Sangha_So	mìwɔ́	m ì w ɔ́	DB,SW
1170	(rain) fall (verb only)	Tebul_Ure	mìrⁿɛ́	m ì rⁿ ɛ́	DB,SW
1171	(rain) fall (verb only)	Tiranige	tɛ́gɔ́	t ɛ́ ɡ ɔ́	DB,SW
1172	(rain) fall (verb only)	Togo_Kan	lɔ́wɔ́	l ɔ́ w ɔ́	DB,SW
1173	(rain) fall (verb only)	Tommo_So	mìyɛ́	m ì j ɛ́	DB,SW
1174	(rain) fall (verb only)	Toro_Tegu	mùrɔ́	m ù r ɔ́	DB,SW
1175	(rain) fall (verb only)	Toro_Tegu	mùrú	m ù r ú	DB,SW
1176	(rain) fall (verb only)	Yanda_Dom	tɛ́gɛ́	t ɛ́ ɡ ɛ́	DB,SW
1177	(rain) fall (verb only)	Yorno_So	mɛ̌:	m ɛ̌ː	DB,SW
1178	(rain) fall (verb only)	Donno_So	mɛ̌:	m ɛ̌ː	DB,SW
1179	(rain) fall (verb only)	Donno_So	mɛ́-ɛ̀	m ɛ́ ɛ̀	DB,SW
1180	(reflexive object)	Ampari	ìŋ gí	ì ŋ # ɡ í	DB
1181	(reflexive object)	Bankan_Tey	á kû:	á # k ûː	DB
1182	(reflexive object)	Ben_Tey	á	á	DB
1183	(reflexive object)	Ben_Tey	á kû:	á # k ûː	DB
1184	(reflexive object)	Bunoge	ŋgù	ŋ ɡ ù	DB
1185	(reflexive object)	Jamsay_Douentza	ìnìwⁿé	ì n ì wⁿ é	DB
1186	(reflexive object)	Jamsay_Mondoro	ìnìwⁿé	ì n ì wⁿ é	DB
1187	(reflexive object)	Mombo	kó: nà	k óː # n à	DB
1188	(reflexive object)	Najamba	mó kì:	m ó # k ìː	DB
1189	(reflexive object)	Nanga	áŋ	á ŋ	DB
1190	(reflexive object)	Perge_Tegu	ɛ̀lɛ́	ɛ̀ l ɛ́	DB
1191	(reflexive object)	Tebul_Ure	á	á	DB
1192	(reflexive object)	Togo_Kan	sǎⁿ	s ǎⁿ	DB
1193	(reflexive object)	Tommo_So	kúú	k úː	DB
1194	(reflexive object)	Toro_Tegu	kú mà	k ú # m à	DB
1195	(reflexive object)	Yanda_Dom	kóàŋ	k ó à ŋ	DB
1196	(reflexive object)	Yorno_So	kû:	k ûː	DB
1197	(reflexive object)	Penange	kò: ŋ	k òː # ŋ	DB
1198	(reflexive possessor, 3Sg but not 1st/2nd persons)	Ampari	ǹ	ǹ	DB
1199	(reflexive possessor, 3Sg but not 1st/2nd persons)	Bankan_Tey	á	á	DB
1200	(reflexive possessor, 3Sg but not 1st/2nd persons)	Ben_Tey	á	á	DB
1201	(reflexive possessor, 3Sg but not 1st/2nd persons)	Jamsay_Douentza	ɛ̀nɛ́ mà	ɛ̀ n ɛ́ # m à	DB
1202	(reflexive possessor, 3Sg but not 1st/2nd persons)	Jamsay_Douentza	ìnɛ́ mà	ì n ɛ́ # m à	DB
1203	(reflexive possessor, 3Sg but not 1st/2nd persons)	Mombo	nà	n à	DB
1204	(reflexive possessor, 3Sg but not 1st/2nd persons)	Najamba	mó kì:	m ó # k ìː	DB
1205	(reflexive possessor, 3Sg but not 1st/2nd persons)	Nanga	á	á	DB
1206	(reflexive possessor, 3Sg but not 1st/2nd persons)	Nanga	á gɔ̀	á # ɡ ɔ̀	DB
1207	(reflexive possessor, 3Sg but not 1st/2nd persons)	Perge_Tegu	ɛ̀lɛ́ wà	ɛ̀ l ɛ́ # w à	DB
1208	(reflexive possessor, 3Sg but not 1st/2nd persons)	Tebul_Ure	ágá	á ɡ á	DB
1209	(reflexive possessor, 3Sg but not 1st/2nd persons)	Tommo_So	ńdɛ́mmɔ̀	ń d ɛ́ m m ɔ̀	DB
1210	(reflexive possessor, 3Sg but not 1st/2nd persons)	Yanda_Dom	á	á	DB
1211	(reflexive possessor, for all pronominal categories)	Mombo	há:nù kání	h áː n ù # k á n í	DB
1212	(reflexive possessor, for all pronominal categories)	Togo_Kan	sǎⁿ	s ǎⁿ	DB
1213	(reflexive possessor, for all pronominal categories)	Toro_Tegu	mà	m à	DB
1214	(relative morpheme attached to head NP)	Ben_Tey	kà:ⁿ	k àːⁿ	DB
1215	(relative morpheme attached to head NP)	Tiranige	árí	á r í	DB
1216	(relative morpheme attached to head NP)	Toro_Tegu	kà:	k àː	DB
1217	(relative morpheme, clause-final)	Toro_Tegu	ŋ́	ŋ́	DB
1218	(reversive suffix, with minor variants parenthesized)	Ampari	rɛ́	r ɛ́	DB
1219	(reversive suffix, with minor variants parenthesized)	Ben_Tey	rv́	r v́	DB
1220	(reversive suffix, with minor variants parenthesized)	Bunoge	lv̀	l v̀	DB
1221	(reversive suffix, with minor variants parenthesized)	Jamsay_Douentza	rv́	r v́	DB
1222	(reversive suffix, with minor variants parenthesized)	Najamba	l	l	DB
1223	(reversive suffix, with minor variants parenthesized)	Najamba	lɛ́	l ɛ́	DB
1224	(reversive suffix, with minor variants parenthesized)	Nanga	rí	r í	DB
1225	(reversive suffix, with minor variants parenthesized)	Penange	lv	l v	DB
1226	(reversive suffix, with minor variants parenthesized)	Perge_Tegu	rv́	r v́	DB
1227	(reversive suffix, with minor variants parenthesized)	Tebul_Ure	lí	l í	DB
1228	(reversive suffix, with minor variants parenthesized)	Tiranige	ló	l ó	DB
1229	(reversive suffix, with minor variants parenthesized)	Tiranige	lɔ́	l ɔ́	DB
1230	(reversive suffix, with minor variants parenthesized)	Togo_Kan	rv	r v	DB
1231	(reversive suffix, with minor variants parenthesized)	Tomo_Kan_Segue	lí	l í	DB
1232	(reversive suffix, with minor variants parenthesized)	Toro_Tegu	rv́	r v́	DB
1233	(reversive suffix, with minor variants parenthesized)	Yanda_Dom	lv́	l v́	DB
1234	(reversive suffix, with minor variants parenthesized)	Yorno_So	lv́	l v́	DB
1235	(reversive suffix, with minor variants parenthesized)	Mombo	-le 	l e	DB
1236	(reversive suffix, with minor variants parenthesized)	Mombo	 -lɛ	l ɛ	DB
1237	(reversive suffix, with minor variants parenthesized)	Donno_So	-lv	l v	DB
1238	(sb or sth) be (somewhere)	Ampari	bó	b ó	DB
1239	(sb or sth) be (somewhere)	Bankan_Tey	bù	b ù	DB
1240	(sb or sth) be (somewhere)	Ben_Tey	bù	b ù	DB
1241	(sb or sth) be (somewhere)	Bunoge	bò	b ò	DB
1242	(sb or sth) be (somewhere)	Dogul_Dom	bìyɛ́	b ì j ɛ́	DB
1243	(sb or sth) be (somewhere)	Mombo	bó:	b óː	DB
1244	(sb or sth) be (somewhere)	Mombo	túlá	t ú l á	DB
1245	(sb or sth) be (somewhere)	Najamba	bó	b ó	DB
1246	(sb or sth) be (somewhere)	Nanga	bù	b ù	DB
1247	(sb or sth) be (somewhere)	Penange	bó	b ó	DB
1248	(sb or sth) be (somewhere)	Tebul_Ure	bù	b ù	DB
1249	(sb or sth) be (somewhere)	Tiranige	bò	b ò	DB
1250	(sb or sth) be (somewhere)	Tiranige	wò	w ò	DB
1251	(sb or sth) be (somewhere)	Toro_Tegu	á dà	á # d à	DB
1252	(sb or sth) be (somewhere)	Yanda_Dom	bò	b ò	DB
1253	(sb or sth) be (somewhere)	Donno_So	wɔ̀	w ɔ̀	DB
1254	(sb, mammal) bite (sb)	Ampari	dígò	d í ɡ ò	DB,LJ
1255	(sb, mammal) bite (sb)	Bangime	támbà/táw̃à	t á m b à t á wⁿ à	DB,LJ
1256	(sb, mammal) bite (sb)	Bankan_Tey	kúwó	k ú w ó	DB,LJ
1257	(sb, mammal) bite (sb)	Ben_Tey	kúwó	k ú w ó	DB,LJ
1258	(sb, mammal) bite (sb)	Bunoge	núnjè	n ú n dʒ è	DB,LJ
1259	(sb, mammal) bite (sb)	Gourou	kɛ́rɛ́	k ɛ́ r ɛ́	DB,LJ
1260	(sb, mammal) bite (sb)	Jamsay_Douentza	cɛ́rɛ́	tʃ ɛ́ r ɛ́	DB,LJ
1261	(sb, mammal) bite (sb)	Jamsay_Mondoro	cɛ́rɛ́	tʃ ɛ́ r ɛ́	DB,LJ
1262	(sb, mammal) bite (sb)	Mombo	núŋgɛ́	n ú ŋ ɡ ɛ́	DB,LJ
1263	(sb, mammal) bite (sb)	Najamba	kɛ́rɛ́	k ɛ́ r ɛ́	DB,LJ
1264	(sb, mammal) bite (sb)	Nanga	kúwó	k ú w ó	DB,LJ
1265	(sb, mammal) bite (sb)	Penange	núŋgɛ́	n ú ŋ ɡ ɛ́	DB,LJ
1266	(sb, mammal) bite (sb)	Perge_Tegu	kɛ́rɛ́	k ɛ́ r ɛ́	DB,LJ
1267	(sb, mammal) bite (sb)	Sangha_So	kɛ́rú	k ɛ́ r ú	DB,LJ
1268	(sb, mammal) bite (sb)	Tebul_Ure	cɛ́rɛ́	tʃ ɛ́ r ɛ́	DB,LJ
1269	(sb, mammal) bite (sb)	Tiranige	cɛ́rɔ́	tʃ ɛ́ r ɔ́	DB,LJ
1270	(sb, mammal) bite (sb)	Togo_Kan	kɛ́rɛ́	k ɛ́ r ɛ́	DB,LJ
1271	(sb, mammal) bite (sb)	Tommo_So	kɛ́rɛ́	k ɛ́ r ɛ́	DB,LJ
1272	(sb, mammal) bite (sb)	Toro_Tegu	cɛ́rá	tʃ ɛ́ r á	DB,LJ
1273	(sb, mammal) bite (sb)	Toro_Tegu	cɛ́rú	tʃ ɛ́ r ú	DB,LJ
1274	(sb, mammal) bite (sb)	Yanda_Dom	kɛ́dálì	k ɛ́ d á l ì	DB,LJ
1275	(sb, mammal) bite (sb)	Yanda_Dom	kɛ́dɛ́	k ɛ́ d ɛ́	DB,LJ
1276	(sb, mammal) bite (sb)	Yorno_So	kɛ́rɛ́	k ɛ́ r ɛ́	DB,LJ
1277	(sb, mammal) bite (sb)	Donno_So	kɛ́rɛ̀	k ɛ́ r ɛ̀	DB,LJ
1278	(sb, mammal) bite (sb)	Donno_So	kɛ́r-ɛ̀	k ɛ́ r ɛ̀	DB,LJ
1279	(sb, sth) be on (e.g. roof, tree)	Jamsay_Douentza	nà:	n àː	DB
1280	(sb, sth) be on (e.g. roof, tree)	Jamsay_Mondoro	nà:	n àː	DB
1281	(sb, sth) be on (e.g. roof, tree)	Najamba	ságà	s á ɡ à	DB
1282	(sb, sth) be on (e.g. roof, tree)	Nanga	yá nàŋà	j á # n à ŋ à	DB
1283	(sb, sth) be on (e.g. roof, tree)	Perge_Tegu	yá nàŋgà	j á # n à ŋ ɡ à	DB
1284	(sb, sth) be on (e.g. roof, tree)	Tebul_Ure	yé nàŋgà	j é # n à ŋ ɡ à	DB
1285	(sb, sth) be on (e.g. roof, tree)	Tiranige	dáŋgà	d á ŋ ɡ à	DB
1286	(sb, sth) be on (e.g. roof, tree)	Tiranige	dáŋgíyó	d á ŋ ɡ í j ó	DB
1287	(sb, sth) be on (e.g. roof, tree)	Togo_Kan	náŋà	n á ŋ à	DB
1288	(sb, sth) be on (e.g. roof, tree)	Tommo_So	wɔ̂	w ɔ̂	DB
1289	(sb, sth) be on (e.g. roof, tree)	Yanda_Dom	yà nàŋá	j à # n à ŋ á	DB
1290	(sb, sth) be on (e.g. roof, tree)	Yorno_So	yàŋà	j à ŋ à	DB
1291	(sb, sth) be on (e.g. roof, tree)	Dogul_Dom	yè náŋà	j è # n á ŋ à	DB
1292	(sb, sth) be on (e.g. roof, tree)	Donno_So	rà: wɔ̀	r àː # w ɔ̀	DB
1293	(sb) be (somewhere)	Jamsay_Douentza	wɔ̀	w ɔ̀	DB
1294	(sb) be (somewhere)	Perge_Tegu	wɔ̀	w ɔ̀	DB
1295	(sb) be (somewhere)	Togo_Kan	wɔ̀	w ɔ̀	DB
1296	(sb) be (somewhere)	Tommo_So	kɔ̂	k ɔ̂	DB
1297	(sb) be (somewhere)	Tommo_So	wɔ̂	w ɔ̂	DB
1298	(sb) be (somewhere)	Yorno_So	wɔ̀	w ɔ̀	DB
1299	(sb) not be (somewhere), be absent (suffixed)	Bankan_Tey	ŋ̀gǒ:	ŋ̀ ɡ ǒː	DB
1300	(sb) not be (somewhere), be absent (suffixed)	Ben_Tey	ŋ̀gó	ŋ̀ ɡ ó	DB
1301	(sb) not be (somewhere), be absent (suffixed)	Bunoge	ʔórì	ʔ ó r ì	DB
1302	(sb) not be (somewhere), be absent (suffixed)	Dogul_Dom	bùnnú èlé	b ù n n ú # è l é	DB
1303	(sb) not be (somewhere), be absent (suffixed)	Jamsay_Douentza	wɔ̀:rɔ́	w ɔ̀ː r ɔ́	DB
1304	(sb) not be (somewhere), be absent (suffixed)	Mombo	ólì	ó l ì	DB
1305	(sb) not be (somewhere), be absent (suffixed)	Najamba	òndí	ò n d í	DB
1306	(sb) not be (somewhere), be absent (suffixed)	Najamba	òndú	ò n d ú	DB
1307	(sb) not be (somewhere), be absent (suffixed)	Nanga	ŋ̀gó	ŋ̀ ɡ ó	DB
1308	(sb) not be (somewhere), be absent (suffixed)	Penange	wǒl	w ǒ l	DB
1309	(sb) not be (somewhere), be absent (suffixed)	Perge_Tegu	ŋ̀gó	ŋ̀ ɡ ó	DB
1310	(sb) not be (somewhere), be absent (suffixed)	Tebul_Ure	ŋ̀gó	ŋ̀ ɡ ó	DB
1311	(sb) not be (somewhere), be absent (suffixed)	Togo_Kan	wɔ̀:rɔ́	w ɔ̀ː r ɔ́	DB
1312	(sb) not be (somewhere), be absent (suffixed)	Tommo_So	òndú	ò n d ú	DB
1313	(sb) not be (somewhere), be absent (suffixed)	Toro_Tegu	yⁿáŋ̀gó	jⁿ á ŋ̀ ɡ ó	DB
1314	(sb) not be (somewhere), be absent (suffixed)	Yanda_Dom	ònú	ò n ú	DB
1315	(sb) not be (somewhere), be absent (suffixed)	Yorno_So	wɔ̀lɔ́	w ɔ̀ l ɔ́	DB
1316	(sb) not be (somewhere), be absent (suffixed)	Donno_So	wɔ̀-lɔ́	w ɔ̀ l ɔ́	DB
1317	(single) grain, seed, nut	Ampari	sêyⁿ	s ê jⁿ	DB,SW
1318	(single) grain, seed, nut	Bangime	bùrù	b ù r ù	DB,SW
1319	(single) grain, seed, nut	Bankan_Tey	ìsâ:	ì s âː	DB,SW
1320	(single) grain, seed, nut	Ben_Tey	ìsâ:	ì s âː	DB,SW
1321	(single) grain, seed, nut	Ben_Tey	yî:	j îː	DB,SW
1322	(single) grain, seed, nut	Bunoge	sè:	s èː	DB,SW
1323	(single) grain, seed, nut	Dogul_Dom	dèné	d è n é	DB,SW
1324	(single) grain, seed, nut	Dogul_Dom	sáỳ	s á j̀	DB,SW
1325	(single) grain, seed, nut	Gourou	î:ⁿ	îːⁿ	DB,SW
1326	(single) grain, seed, nut	Jamsay_Douentza	sɛ̌yⁿ	s ɛ̌ jⁿ	DB,SW
1327	(single) grain, seed, nut	Jamsay_Mondoro	sɛ̌yⁿ	s ɛ̌ jⁿ	DB,SW
1328	(single) grain, seed, nut	Mombo	sí:	s íː	DB,SW
1329	(single) grain, seed, nut	Najamba	sê:	s êː	DB,SW
1330	(single) grain, seed, nut	Najamba	sê:ŋgò	s êː ŋ ɡ ò	DB,SW
1331	(single) grain, seed, nut	Nanga	ǹjâ	ǹ dʒ â	DB,SW
1332	(single) grain, seed, nut	Penange	sè:	s èː	DB,SW
1333	(single) grain, seed, nut	Perge_Tegu	ìšɛ̌yⁿ	ì ʃ ɛ̌ jⁿ	DB,SW
1334	(single) grain, seed, nut	Sangha_So	ìì sáá	ìː # s áː	DB,SW
1335	(single) grain, seed, nut	Tebul_Ure	íyɛ́	í j ɛ́	DB,SW
1336	(single) grain, seed, nut	Tiranige	séŋgé	s é ŋ ɡ é	DB,SW
1337	(single) grain, seed, nut	Togo_Kan	í:ⁿ	íːⁿ	DB,SW
1338	(single) grain, seed, nut	Tommo_So	ìsǎy	ì s ǎ j	DB,SW
1339	(single) grain, seed, nut	Tommo_So	íí	íː	DB,SW
1340	(single) grain, seed, nut	Tomo_Kan_Segue	mùʔìnì	m ù ʔ ì n ì	DB,SW
1341	(single) grain, seed, nut	Toro_Tegu	ìsɛ̌yⁿ	ì s ɛ̌ jⁿ	DB,SW
1342	(single) grain, seed, nut	Yanda_Dom	é:	éː	DB,SW
1343	(single) grain, seed, nut	Yorno_So	î:	îː	DB,SW
1344	(single) grain, seed, nut	Donno_So	î:	îː	DB,SW
1345	(snake) bite (sb)	Bangime	táw̃á	t á wⁿ á	DB,SW
1346	(snake) bite (sb)	Bankan_Tey	kúwó	k ú w ó	DB,SW
1347	(snake) bite (sb)	Ben_Tey	kúwó	k ú w ó	DB,SW
1348	(snake) bite (sb)	Dogul_Dom	kɛ̀rɛ́	k ɛ̀ r ɛ́	DB,SW
1349	(snake) bite (sb)	Gourou	kɛ́rɛ́	k ɛ́ r ɛ́	DB,SW
1350	(snake) bite (sb)	Jamsay_Douentza	cɛ́rɛ́	tʃ ɛ́ r ɛ́	DB,SW
1351	(snake) bite (sb)	Mombo	núŋgɛ́	n ú ŋ ɡ ɛ́	DB,SW
1352	(snake) bite (sb)	Najamba	kɛ́rɛ́	k ɛ́ r ɛ́	DB,SW
1353	(snake) bite (sb)	Nanga	kúwó	k ú w ó	DB,SW
1354	(snake) bite (sb)	Perge_Tegu	kɛ́rɛ́	k ɛ́ r ɛ́	DB,SW
1355	(snake) bite (sb)	Sangha_So	kɛ́rú	k ɛ́ r ú	DB,SW
1356	(snake) bite (sb)	Tiranige	cɛ́rɔ́	tʃ ɛ́ r ɔ́	DB,SW
1357	(snake) bite (sb)	Togo_Kan	kɛ́rɛ́	k ɛ́ r ɛ́	DB,SW
1358	(snake) bite (sb)	Tommo_So	kɛ́rɛ́	k ɛ́ r ɛ́	DB,SW
1359	(snake) bite (sb)	Toro_Tegu	cɛ́rá	tʃ ɛ́ r á	DB,SW
1360	(snake) bite (sb)	Toro_Tegu	cɛ́rú	tʃ ɛ́ r ú	DB,SW
1361	(snake) bite (sb)	Yanda_Dom	kɛ́dálì	k ɛ́ d á l ì	DB,SW
1362	(snake) bite (sb)	Yanda_Dom	kɛ́dɛ́	k ɛ́ d ɛ́	DB,SW
1363	(snake) bite (sb)	Yorno_So	kɛ́rɛ́	k ɛ́ r ɛ́	DB,SW
1364	(snake) bite (sb)	Donno_So	kɛ́rɛ̀	k ɛ́ r ɛ̀	DB,SW
1365	(snake) bite (sb)	Donno_So	kɛ́r-ɛ̀	k ɛ́ r ɛ̀	DB,SW
1366	(st) be (somewhere)	Jamsay_Douentza	kɔ̀	k ɔ̀	DB
1367	(st) be (somewhere)	Perge_Tegu	kɔ̀	k ɔ̀	DB
1368	(st) be (somewhere)	Togo_Kan	kɔ̀	k ɔ̀	DB
1369	(st) be (somewhere)	Tommo_So	kɔ̂	k ɔ̂	DB
1370	(st) be (somewhere)	Yorno_So	kɔ̀	k ɔ̀	DB
1371	(stative negative suffix or clitic)	Ampari	ndá	n d á	DB
1372	(stative negative suffix or clitic)	Ben_Tey	=rá	r á	DB
1373	(stative negative suffix or clitic)	Bunoge	=ndá	n d á	DB
1374	(stative negative suffix or clitic)	Jamsay_Douentza	=lá	l á	DB
1375	(stative negative suffix or clitic)	Najamba	ndí	n d í	DB
1376	(stative negative suffix or clitic)	Nanga	=ǹdó	ǹ d ó	DB
1377	(stative negative suffix or clitic)	Penange	ndá	n d á	DB
1378	(stative negative suffix or clitic)	Tebul_Ure	=ndà:	n d àː	DB
1379	(stative negative suffix or clitic)	Tiranige	nà	n à	DB
1380	(stative negative suffix or clitic)	Togo_Kan	=lá	l á	DB
1381	(stative negative suffix or clitic)	Tomo_Kan_Segue	lv̀	l v̀	DB
1382	(stative negative suffix or clitic)	Toro_Tegu	ŋ̀gó	ŋ̀ ɡ ó	DB
1383	(stative negative suffix or clitic)	Yanda_Dom	ń	ń	DB
1384	(stative negative suffix or clitic)	Yorno_So	=lá	l á	DB
1385	(stative negative suffix or clitic)	Donno_So	-lv́	l v́	DB
1386	(stative positive of regular verb: tones, vocalism for e.g. CɔCɔ verb)	Jamsay_Douentza	î:	îː	DB
1387	(stative positive of regular verb: tones, vocalism for e.g. CɔCɔ verb)	Toro_Tegu	dà	d à	DB
1388	(sth) not exist, there is/are not	Bangime	béè	b êː	DB,SW
1389	(sth) not exist, there is/are not	Bankan_Tey	ŋ̀gǒ:	ŋ̀ ɡ ǒː	DB,SW
1390	(sth) not exist, there is/are not	Ben_Tey	ŋ̀gó	ŋ̀ ɡ ó	DB,SW
1391	(sth) not exist, there is/are not	Bunoge	ʔórì	ʔ ó r ì	DB,SW
1392	(sth) not exist, there is/are not	Dogul_Dom	bùnnù	b ù n n ù	DB,SW
1393	(sth) not exist, there is/are not	Gourou	kɔ̀:rɔ́	k ɔ̀ː r ɔ́	DB,SW
1394	(sth) not exist, there is/are not	Jamsay_Douentza	kɔ̀:rɔ́	k ɔ̀ː r ɔ́	DB,SW
1395	(sth) not exist, there is/are not	Jamsay_Mondoro	kɔ̀:rɔ́	k ɔ̀ː r ɔ́	DB,SW
1396	(sth) not exist, there is/are not	Mombo	kóná:ⁿ ólì	k ó n áːⁿ # ó l ì	DB,SW
1397	(sth) not exist, there is/are not	Najamba	òndí	ò n d í	DB,SW
1398	(sth) not exist, there is/are not	Najamba	òndú	ò n d ú	DB,SW
1399	(sth) not exist, there is/are not	Nanga	ŋ̀gó	ŋ̀ ɡ ó	DB,SW
1400	(sth) not exist, there is/are not	Penange	wǒl	w ǒ l	DB,SW
1401	(sth) not exist, there is/are not	Perge_Tegu	ŋ̀gó	ŋ̀ ɡ ó	DB,SW
1402	(sth) not exist, there is/are not	Tebul_Ure	ŋ̀gó	ŋ̀ ɡ ó	DB,SW
1403	(sth) not exist, there is/are not	Togo_Kan	kɔ̀:rɔ́	k ɔ̀ː r ɔ́	DB,SW
1404	(sth) not exist, there is/are not	Tommo_So	òndú	ò n d ú	DB,SW
1405	(sth) not exist, there is/are not	Tommo_So	tòòlɛ́	t òː l ɛ́	DB,SW
1406	(sth) not exist, there is/are not	Toro_Tegu	yⁿáŋ̀gó	jⁿ á ŋ̀ ɡ ó	DB,SW
1407	(sth) not exist, there is/are not	Yanda_Dom	ònú	ò n ú	DB,SW
1408	(sth) not exist, there is/are not	Yorno_So	kɔ̀lɔ́	k ɔ̀ l ɔ́	DB,SW
1409	(sth) not exist, there is/are not	Donno_So	wɔ̀-lɔ́	w ɔ̀ l ɔ́	DB,SW
1410	(transitive verbal derivational suffix, often opposed to mediopassive)	Ampari	dò	d ò	DB
1411	(transitive verbal derivational suffix, often opposed to mediopassive)	Ben_Tey	rv́	r v́	DB
1412	(transitive verbal derivational suffix, often opposed to mediopassive)	Bunoge	rv̀	r v̀	DB
1413	(transitive verbal derivational suffix, often opposed to mediopassive)	Najamba	r	r	DB
1414	(transitive verbal derivational suffix, often opposed to mediopassive)	Najamba	rɛ́	r ɛ́	DB
1415	(transitive verbal derivational suffix, often opposed to mediopassive)	Nanga	rí	r í	DB
1416	(transitive verbal derivational suffix, often opposed to mediopassive)	Penange	rv	r v	DB
1417	(transitive verbal derivational suffix, often opposed to mediopassive)	Perge_Tegu	rv́	r v́	DB
1418	(transitive verbal derivational suffix, often opposed to mediopassive)	Tebul_Ure	rí	r í	DB
1419	(transitive verbal derivational suffix, often opposed to mediopassive)	Tiranige	ró	r ó	DB
1420	(transitive verbal derivational suffix, often opposed to mediopassive)	Tiranige	rɔ́	r ɔ́	DB
1421	(transitive verbal derivational suffix, often opposed to mediopassive)	Togo_Kan	rv	r v	DB
1422	(transitive verbal derivational suffix, often opposed to mediopassive)	Tomo_Kan_Segue	rí	r í	DB
1423	(transitive verbal derivational suffix, often opposed to mediopassive)	Yanda_Dom	dv́	d v́	DB
1424	(transitive verbal derivational suffix, often opposed to mediopassive)	Yorno_So	rv́	r v́	DB
1425	(transitive verbal derivational suffix, often opposed to mediopassive)	Mombo	-rɛ̀ 	r ɛ̀	DB
1426	(transitive verbal derivational suffix, often opposed to mediopassive)	Mombo	 -rè	r è	DB
1427	(transitive verbal derivational suffix, often opposed to mediopassive)	Donno_So	-rv	r v	DB
1428	(verbal noun suffix)	Ampari	ri	r i	DB
1429	(verbal noun suffix)	Ben_Tey	î:	îː	DB
1430	(verbal noun suffix)	Ben_Tey	ỳ	j̀	DB
1431	(verbal noun suffix)	Bunoge	nà	n à	DB
1432	(verbal noun suffix)	Jamsay_Douentza	gú	ɡ ú	DB
1433	(verbal noun suffix)	Jamsay_Douentza	ý	j́	DB
1434	(verbal noun suffix)	Jamsay_Douentza	ú	ú	DB
1435	(verbal noun suffix)	Najamba	lé	l é	DB
1436	(verbal noun suffix)	Najamba	ń	ń	DB
1437	(verbal noun suffix)	Najamba	ndá:	n d áː	DB
1438	(verbal noun suffix)	Nanga	ndɛ́	n d ɛ́	DB
1439	(verbal noun suffix)	Penange	l	l	DB
1440	(verbal noun suffix)	Perge_Tegu	gú	ɡ ú	DB
1441	(verbal noun suffix)	Perge_Tegu	ý	j́	DB
1442	(verbal noun suffix)	Perge_Tegu	ú	ú	DB
1443	(verbal noun suffix)	Tebul_Ure	lé	l é	DB
1444	(verbal noun suffix)	Tiranige	wà	w à	DB
1445	(verbal noun suffix)	Togo_Kan	í	í	DB
1446	(verbal noun suffix)	Togo_Kan	ú	ú	DB
1447	(verbal noun suffix)	Tomo_Kan_Segue	sɛ́ⁿ	s ɛ́ⁿ	DB
1448	(verbal noun suffix)	Toro_Tegu	rěŋ	r ě ŋ	DB
1449	(verbal noun suffix)	Toro_Tegu	ú	ú	DB
1450	(verbal noun suffix)	Yanda_Dom	ỳ	j̀	DB
1451	(verbal noun suffix)	Yanda_Dom	lé	l é	DB
1452	(verbal noun suffix)	Yanda_Dom	ù	ù	DB
1453	(verbal noun suffix)	Yorno_So	ý	j́	DB
1454	(verbal noun suffix)	Yorno_So	ú	ú	DB
1455	(verbal noun suffix)	Donno_So	-du	d u	DB
1456	(water, grain, etc.) be in (container)	Jamsay_Douentza	yɔ́≡kùn	j ɔ́ k ù n	DB
