# Wordlist

# DATA
ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST	VARIANTS
3851	go up, rise	Najamba	ìlɛ́	i ˨ l ɛ ˦	DB,SW	
3852	go up, rise	Nanga	ǹdɛ́	n ˨ d ɛ ˦	DB,SW	
3853	go up, rise	Penange	dígɛ́	d i ˦ ɡ ɛ ˦	DB,SW	
3854	go up, rise	Perge_Tegu	ùlɔ́	u ˨ l ɔ ˦	DB,SW	
3855	go up, rise	Tebul_Ure	ìlɛ́	i ˨ l ɛ ˦	DB,SW	
3856	go up, rise	Tiranige	élégó	e ˦ l e ˦ ɡ o ˦	DB,SW	i ˦ l ɔ ˦
3858	go up, rise	Togo_Kan	dɔ̀wɔ́	d ɔ ˨ w ɔ ˦	DB,SW	
3859	go up, rise	Tommo_So	úló	u ˦ l o ˦	DB,SW	
3860	go up, rise	Toro_Tegu	ùnɔ́	u ˨ n ɔ ˦	DB,SW	u ˨ n u ˦
3862	go up, rise	Yanda_Dom	ʔə̀làlí	ʔ ə ˨ l a ˨ l i ˦	DB,SW	ʔ ə ˦ l ɛ ˦
3864	go up, rise	Yorno_So	úló	u ˦ l o ˦	DB,SW	
3865	go up, rise	Donno_So	dàmbá	d a ˨ m b a ˦	DB,SW	d a ˦ m b i ˨
#
3867	goat	Bangime	bíìⁿ	b ĩː ˥˩	DB,SW	
3868	goat	Bankan_Tey	bɛ́rù	b ɛ ˦ r u ˨	DB,SW	b ɛ ˦ r u ˨ m
3870	goat	Ben_Tey	bɛ́rìm	b ɛ ˦ r i ˨ m	DB,SW	b ɛ ˦ r u ˨ // b ɛ ˦ r u ˨ m
3873	goat	Bunoge	kílɔ̀	k i ˦ l ɔ ˨	DB,SW	
3874	goat	Dogul_Dom	ínàà	i ˦ n aː ˨	DB,SW	
3875	goat	Gourou	bɛ̀rú	b ɛ ˨ r u ˦	DB,SW	
3876	goat	Jamsay_Douentza	bɛ̀nná:	b ɛ ˨ n n aː ˦	DB,SW	b ɛ ˨ r u ˦ // ɛ ˨ r̃ ɛ ˦
3880	goat	Mombo	úná	u ˦ n a ˦	DB,SW	
3881	goat	Najamba	ínà:	i ˦ n aː ˨	DB,SW	i ˦ n e ˨
3883	goat	Nanga	bɛ́rî	b ɛ ˦ r i ˥˩	DB,SW	m ɛ ˦ r̃ ɛ ˥˩ // m i ˦ r̃ e ˥˩
3886	goat	Penange	úná	u ˦ n a ˦	DB,SW	
3887	goat	Perge_Tegu	ɛ̀rⁿɛ́	ɛ ˨ r̃ ɛ ˦	DB,SW	
3889	goat	Tebul_Ure	ínbɔ̀	i ˦ n b ɔ ˨	DB,SW	i ˦ r̃ eː ˨ // i ˦ r̃ i ˨ m b ɔ ˨
3892	goat	Tiranige	ùnà	u ˨ n a ˨	DB,SW	
3893	goat	Togo_Kan	ɛ̀rⁿɛ́	ɛ ˨ r̃ ɛ ˦	DB,SW	
3894	goat	Tommo_So	ɛ̀nɛ́	ɛ ˨ n ɛ ˦	DB,SW	
3897	goat	Toro_Tegu	ɛ̀rⁿá	ɛ ˨ r̃ a ˦	DB,SW	
3898	goat	Yanda_Dom	mù	m u ˨	DB,SW	ʔ ə ˦ n ɛ ˦
3900	goat	Yorno_So	ɛ̀rⁿɛ́	ɛ ˨ r̃ ɛ ˦	DB,SW	
3901	goat	Donno_So	ɛ̀nɛ́	ɛ ˨ n ɛ ˦	DB,SW	
#
3903	good	Bangime	ɡáẁⁿ	ɡ a ˦ w̃ ˨	DB,LJ,SW	
3904	good	Bankan_Tey	ɛ̀sú	ɛ ˨ s u ˦	DB,LJ,SW	ɛ ˨ s u ˦ m
3906	good	Ben_Tey	ɛ̀sú	ɛ ˨ s u ˦	DB,LJ,SW	ɛ ˨ s u ˦ j ɛ ˨ // ɛ ˨ s u ˦ m
3909	good	Bunoge	pɔ̀:lɔ̀	p ɔː ˨ l ɔ ˨	DB,LJ,SW	
3910	good	Dogul_Dom	gɛ̀nɔ́	ɡ ɛ ˨ n ɔ ˦	DB,LJ,SW	
3911	good	Gourou	ɛ̀sú	ɛ ˨ s u ˦	DB,LJ,SW	
3912	good	Jamsay_Douentza	ɛ̀jú	ɛ ˨ dʒ u ˦	DB,LJ,SW	
3914	good	Mombo	pɔ́lɔ́	p ɔ ˦ l ɔ ˦	DB,LJ,SW	
3915	good	Najamba	nálá:	n a ˦ l aː ˦	DB,LJ,SW	n a ˦ l eː ˦ // n ɛ ˩˥ j j e ˨ // n ɛ ˩˥ j ŋ ɡ o ˨
3919	good	Nanga	ɛ̀sí	ɛ ˨ s i ˦	DB,LJ,SW	
3920	good	Penange	pɔ́:lɔ́	p ɔː ˦ l ɔ ˦	DB,LJ,SW	
3921	good	Perge_Tegu	ɛ̀sú	ɛ ˨ s u ˦	DB,LJ,SW	
3922	good	Tiranige	mɔ́:	m ɔː ˦	DB,LJ,SW	
3923	good	Togo_Kan	sɛ́ⁿ	s ɛ̃ ˦	DB,LJ,SW	
3924	good	Tommo_So	dàgáádɛ̀	d a ˨ ɡ aː ˦ d ɛ ˨	DB,LJ,SW	s i ˦ ɛ ˦
3926	good	Toro_Tegu	jɛ̀rⁿú	dʒ ɛ ˨ r̃ u ˦	DB,LJ,SW	
3927	good	Yanda_Dom	síyɛ́	s i ˦ j ɛ ˦	DB,LJ,SW	
3928	good	Yorno_So	ɛ̀jú	ɛ ˨ dʒ u ˦	DB,LJ,SW	
3929	good	Tebul_Ure	sɛ́	s ɛ ˦	DB,LJ,SW	s ɛ ˦ ŋ ɡ ɛ ˨ // s ɛ ˦ m b ɔ ˨ // ɛ ˦ d ɛː ˨ // ɛ ˦ d u ˨ ŋ ɡ ɔ ˨ // ɛ ˦ d u ˨ m b ɔ ˨
3935	good	Donno_So	sê:ⁿ	s eː ˥˩ ⁿ	DB,LJ,SW	
#
3936	grass, herbs	Bangime	ɡǔʒéɛ̀	ɡ u ˩˥ ʒ e ˦ ɛ ˨	DB,SW	
3937	grass, herbs	Bankan_Tey	bèrú	b e ˨ r u ˦	DB,SW	s a ˨ w aː ˥˩
3939	grass, herbs	Ben_Tey	bèrú	b e ˨ r u ˦	DB,SW	
3940	grass, herbs	Bunoge	kɔ́jì	k ɔ ˦ dʒ i ˨	DB,SW	
3941	grass, herbs	Dogul_Dom	kɔ́ɔ́gù	k ɔː ˦ ɡ u ˨	DB,SW	
3942	grass, herbs	Jamsay_Douentza	ɔ̀yɔ́	ɔ ˨ j ɔ ˦	DB,SW	
3943	grass, herbs	Mombo	béléŋgè	b e ˦ l e ˦ ŋ ɡ e ˨	DB,SW	
3944	grass, herbs	Najamba	sɔ̌:mɛ̀	s ɔː ˩˥ m ɛ ˨	DB,SW	s ɔː ˩˥ m ɛ ˨ ŋ ɡ o ˨
3946	grass, herbs	Nanga	bèrí	b e ˨ r i ˦	DB,SW	s a ˨ w a ˥˩
3948	grass, herbs	Penange	kɔ́jí	k ɔ ˦ dʒ i ˦	DB,SW	
3949	grass, herbs	Perge_Tegu	ɔ̀yɔ́	ɔ ˨ j ɔ ˦	DB,SW	
3952	grass, herbs	Tebul_Ure	yɔ̀wá	j ɔ ˨ w a ˦	DB,SW	
3953	grass, herbs	Tiranige	bélŋgé	b e ˦ l ŋ ɡ e ˦	DB,SW	k ɔ ˦ j
3955	grass, herbs	Togo_Kan	gúgúrú	ɡ u ˦ ɡ u ˦ r u ˦	DB,SW	
3956	grass, herbs	Tommo_So	bèlú	b e ˨ l u ˦	DB,SW	k e ˨ r u ˦
3960	grass, herbs	Toro_Tegu	sɔ̀lɔ́	s ɔ ˨ l ɔ ˦	DB,SW	
3961	grass, herbs	Yanda_Dom	ɔ̀à	ɔ ˨ a ˨	DB,SW	
3962	grass, herbs	Yorno_So	dɔ̀gɔ́	d ɔ ˨ ɡ ɔ ˦	DB,SW	
3963	grass, herbs	Donno_So	bèlé	b e ˨ l e ˦	DB,SW	
#
3965	green	Bankan_Tey	sàwà ɔ̀rúm	s a ˨ w a ˨ # ɔ ˨ r u ˦ m	DB	
3966	green	Ben_Tey	sàwà: ɔ̀rú	s a ˨ w aː ˨ # ɔ ˨ r u ˦	DB	
3967	green	Bunoge	kɔ̀jí kàjì	k ɔ ˨ dʒ i ˦ # k a ˨ dʒ i ˨	DB	
3968	green	Dogul_Dom	wɛ́ràŋ	w ɛ ˦ r a ˨ ŋ	DB	
3969	green	Gourou	ɔ̀yɔ̀ ɔ̀rú	ɔ ˨ j ɔ ˨ # ɔ ˨ r u ˦	DB	
3970	green	Jamsay_Douentza	ɔ̀yɔ̀ ɔ̀rú	ɔ ˨ j ɔ ˨ # ɔ ˨ r u ˦	DB	
3971	green	Mombo	kɔ́jí kólò	k ɔ ˦ dʒ i ˦ # k o ˦ l o ˨	DB	
3972	green	Najamba	wɛ́rɛ̀	w ɛ ˦ r ɛ ˨	DB	w ɛ ˦ r ɛ ˨ ŋ ɡ o ˨
3974	green	Nanga	sàwà ɔ̀rí	s a ˨ w a ˨ # ɔ ˨ r i ˦	DB	
3975	green	Penange	kɔ̀jì kòlò	k ɔ ˨ dʒ i ˨ # k o ˨ l o ˨	DB	
3976	green	Perge_Tegu	ɔ̀yɔ̀ ɔ̀rú	ɔ ˨ j ɔ ˨ # ɔ ˨ r u ˦	DB	
3979	green	Tiranige	kɔ̀ykóló	k ɔ ˨ j k o ˦ l o ˦	DB	
3980	green	Togo_Kan	bèrùɔ̀rú	b e ˨ r u ˨ ɔ ˨ r u ˦	DB	
3981	green	Tommo_So	wɛ́rú	w ɛ ˦ r u ˦	DB	
3982	green	Toro_Tegu	sɔ̀lɔ̀ɔ̀rú	s ɔ ˨ l ɔː ˨ r u ˦	DB	
3983	green	Yanda_Dom	vɛ̀rú	v ɛ ˨ r u ˦	DB	
3984	green	Yorno_So	wɛ́r	w ɛ ˦ r	DB	
3985	green	Tebul_Ure	wɛ́rɛ̀:	w ɛ ˦ r ɛː ˨	DB	w ɛ ˦ r ɡ ɔ ˨
3987	green	Donno_So	wɛ́rù	w ɛ ˦ r u ˨	DB	
#
3988	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Bangime	nnàá	n n aː ˩˥	DB,LJ	
3989	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Bankan_Tey	nàmá	n a ˨ m a ˦	DB,LJ	
3990	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Ben_Tey	nàwⁿá	n a ˨ w̃ a ˦	DB,LJ	
3991	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Bunoge	námì	n a ˦ m i ˨	DB,LJ	
3992	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Gourou	nɔ̀wⁿɔ́	n ɔ ˨ w̃ ɔ ˦	DB,LJ	
3993	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Jamsay_Douentza	nɔ̀wⁿɔ́	n ɔ ˨ w̃ ɔ ˦	DB,LJ	
3995	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Mombo	sá:rè	s aː ˦ r e ˨	DB,LJ	
3996	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Najamba	nǎm	n a ˩˥ m	DB,LJ	n a ˨ m e ˨
3998	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Nanga	nàmá	n a ˨ m a ˦	DB,LJ	
3999	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Penange	námí	n a ˦ m i ˦	DB,LJ	
4000	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Perge_Tegu	nàwⁿá	n a ˨ w̃ a ˦	DB,LJ	
4002	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Tebul_Ure	nàmá	n a ˨ m a ˦	DB,LJ	
4003	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Tiranige	námɔ́	n a ˦ m ɔ ˦	DB,LJ	
4004	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Togo_Kan	nɔ̀wⁿɔ́	n ɔ ˨ w̃ ɔ ˦	DB,LJ	
4005	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Tommo_So	nàmá	n a ˨ m a ˦	DB,LJ	
4007	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Toro_Tegu	nǎm	n a ˩˥ m	DB,LJ	n a ˨ w̃ a ˦
4009	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Yanda_Dom	nǎm	n a ˩˥ m	DB,LJ	n a ˨ m a ˨ l i ˦
4011	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Yorno_So	nàwⁿá	n a ˨ w̃ a ˦	DB,LJ	
4012	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Dogul_Dom	nàmé	n a ˨ m e ˦	DB,LJ	
4013	grind up, crush well (e.g. millet grains, for millet cakes) with grindstones	Donno_So	nàmá	n a ˨ m a ˦	DB,LJ	n a ˦ m i ˨
#
4016	hair	Bangime	déɡé kújù	d e ˦ ɡ e ˦ # k u ˦ dʒ u ˨	DB,LJ,SW	
4017	hair	Bankan_Tey	kùyá	k u ˨ j a ˦	DB,LJ,SW	
4018	hair	Ben_Tey	kùkùyɔ́	k u ˨ k u ˨ j ɔ ˦	DB,LJ,SW	
4019	hair	Bunoge	kùlɛ̀	k u ˨ l ɛ ˨	DB,LJ,SW	
4020	hair	Dogul_Dom	kíŋgìlɛ̀	k i ˦ ŋ ɡ i ˨ l ɛ ˨	DB,LJ,SW	
4021	hair	Gourou	kúrɔ́	k u ˦ r ɔ ˦	DB,LJ,SW	
4022	hair	Jamsay_Douentza	kúrɔ́	k u ˦ r ɔ ˦	DB,LJ,SW	
4023	hair	Mombo	kúlɛ́	k u ˦ l ɛ ˦	DB,LJ,SW	
4024	hair	Najamba	kùlɛ́	k u ˨ l ɛ ˦	DB,LJ,SW	k u ˨ l ɛ ˦ ŋ ɡ o ˦
4026	hair	Nanga	kìyá	k i ˨ j a ˦	DB,LJ,SW	
4027	hair	Penange	kúlɛ́	k u ˦ l ɛ ˦	DB,LJ,SW	
4028	hair	Perge_Tegu	kúrɔ́	k u ˦ r ɔ ˦	DB,LJ,SW	
4030	hair	Tebul_Ure	kùŋgùlàíyɛ́	k u ˨ ŋ ɡ u ˨ l a ˨ i ˦ j ɛ ˦	DB,LJ,SW	
4031	hair	Tiranige	kùlèŋgè	k u ˨ l e ˨ ŋ ɡ e ˨	DB,LJ,SW	
4032	hair	Togo_Kan	kúrɔ́	k u ˦ r ɔ ˦	DB,LJ,SW	
4033	hair	Tommo_So	kúló	k u ˦ l o ˦	DB,LJ,SW	
4036	hair	Toro_Tegu	kúrɔ́	k u ˦ r ɔ ˦	DB,LJ,SW	
4037	hair	Yanda_Dom	kùlà	k u ˨ l a ˨	DB,LJ,SW	
4038	hair	Yorno_So	kùkûl	k u ˨ k u ˥˩ l	DB,LJ,SW	
4039	hair	Donno_So	kèŋgèlé	k e ˨ ŋ ɡ e ˨ l e ˦	DB,LJ,SW	
#
4041	hand	Bangime	nníí	n n iː ˦	DB	
4042	hand	Bankan_Tey	nǎ:	n aː ˩˥	DB	
4043	hand	Ben_Tey	nǎ:	n aː ˩˥	DB	
4044	hand	Bunoge	númɛ̀	n u ˦ m ɛ ˨	DB	
4045	hand	Dogul_Dom	nùmɔ́	n u ˨ m ɔ ˦	DB	
4046	hand	Jamsay_Douentza	nùmó	n u ˨ m o ˦	DB	
4048	hand	Najamba	nùmǎ:	n u ˨ m aː ˩˥	DB	n u ˨ m ɛː ˩˥
4050	hand	Nanga	nǎ:	n aː ˩˥	DB	
4051	hand	Penange	nɛ̀:	n ɛː ˨	DB	n w ɛː ˨
4053	hand	Perge_Tegu	nùwⁿó	n u ˨ w̃ o ˦	DB	
4057	hand	Tebul_Ure	nùmǎ:	n u ˨ m aː ˩˥	DB	
4058	hand	Tiranige	númá	n u ˦ m a ˦	DB	
4059	hand	Tommo_So	nùmɔ́	n u ˨ m ɔ ˦	DB	
4062	hand	Toro_Tegu	lɔ̀tɔ́	l ɔ ˨ t ɔ ˦	DB	
4063	hand	Yanda_Dom	nùmà	n u ˨ m a ˨	DB	
4064	hand	Yorno_So	nǒyⁿ	n o ˩˥ j̃	DB	
4065	hand	Donno_So	nùmɔ́	n u ˨ m ɔ ˦	DB	
#
4067	hand, arm	Bangime	nníí	n n iː ˦	LJ	n n iː ˨
4069	hand, arm	Bankan_Tey	nǎ:	n aː ˩˥	LJ	
4070	hand, arm	Ben_Tey	nǎ:	n aː ˩˥	LJ	
4071	hand, arm	Bunoge	númɛ̀	n u ˦ m ɛ ˨	LJ	
4072	hand, arm	Dogul_Dom	nùmɔ́	n u ˨ m ɔ ˦	LJ	
4073	hand, arm	Gourou	nùmó	n u ˨ m o ˦	LJ	
4074	hand, arm	Jamsay_Douentza	nùmó	n u ˨ m o ˦	LJ	
4076	hand, arm	Mombo	nɛ̂:	n ɛː ˥˩	LJ	n w ɛː ˥˩
4078	hand, arm	Najamba	nùmǎ:	n u ˨ m aː ˩˥	LJ	n u ˨ m ɛː ˩˥
4080	hand, arm	Nanga	nǎ:	n aː ˩˥	LJ	
4081	hand, arm	Penange	nɛ̀:	n ɛː ˨	LJ	n w ɛː ˨
4083	hand, arm	Perge_Tegu	nùwⁿó	n u ˨ w̃ o ˦	LJ	
4087	hand, arm	Tebul_Ure	nùmǎ:	n u ˨ m aː ˩˥	LJ	
4088	hand, arm	Tiranige	númá	n u ˦ m a ˦	LJ	
4089	hand, arm	Togo_Kan	nùmɔ́	n u ˨ m ɔ ˦	LJ	
4090	hand, arm	Tommo_So	nùmɔ́	n u ˨ m ɔ ˦	LJ	
4095	hand, arm	Toro_Tegu	lɔ́	l ɔ ˦	LJ	l ɔ ˨ t ɔ ˦
4097	hand, arm	Yanda_Dom	nùmà	n u ˨ m a ˨	LJ	
4098	hand, arm	Yorno_So	nǒyⁿ	n o ˩˥ j̃	LJ	
4099	hand, arm	Donno_So	nùmɔ́	n u ˨ m ɔ ˦	LJ	
#
4115	hard, firm, solid, stiff (surface, object)	Bangime	kõ̀ɔ̃́	k õ ˨ ɔ̃ ˦	DB,LJ	k ɔ ˦ õ ˨
4117	hard, firm, solid, stiff (surface, object)	Bankan_Tey	ma᷈wⁿ	m a ˧˦˧ w̃	DB,LJ	
4118	hard, firm, solid, stiff (surface, object)	Ben_Tey	ma᷈wⁿ	m a ˧˦˧ w̃	DB,LJ	m aː ˩˥
4120	hard, firm, solid, stiff (surface, object)	Bunoge	ɲà:ŋì	ɲ aː ˨ ŋ i ˨	DB,LJ	
4121	hard, firm, solid, stiff (surface, object)	Gourou	déŋ	d e ˦ ŋ	DB,LJ	
4122	hard, firm, solid, stiff (surface, object)	Jamsay_Douentza	déŋ	d e ˦ ŋ	DB,LJ	m a ˩˥ j̃
4124	hard, firm, solid, stiff (surface, object)	Mombo	kéndékéndú	k e ˦ n d e ˦ k e ˦ n d u ˦	DB,LJ	
4125	hard, firm, solid, stiff (surface, object)	Najamba	mǎyyè	m a ˩˥ j j e ˨	DB,LJ	m a ˩˥ j ŋ ɡ o ˨
4127	hard, firm, solid, stiff (surface, object)	Nanga	ɛ̌:	ɛː ˩˥	DB,LJ	m a ˦ r̃ i ˥˩ // m aː ˩˥
4130	hard, firm, solid, stiff (surface, object)	Penange	kàmmì	k a ˨ m m i ˨	DB,LJ	
4131	hard, firm, solid, stiff (surface, object)	Perge_Tegu	mǎyⁿ	m a ˩˥ j̃	DB,LJ	
4134	hard, firm, solid, stiff (surface, object)	Tiranige	málání	m a ˦ l a ˦ n i ˦	DB,LJ	
4135	hard, firm, solid, stiff (surface, object)	Togo_Kan	kégú	k e ˦ ɡ u ˦	DB,LJ	m a ˩˥
4137	hard, firm, solid, stiff (surface, object)	Tommo_So	ɛ́ɛ́ⁿ	ɛ̃ː ˦	DB,LJ	m a ˦ j j a ˦ m // m aː ˦
4140	hard, firm, solid, stiff (surface, object)	Toro_Tegu	mǎyⁿ	m a ˩˥ j̃	DB,LJ	m a ˩˥ w // m ˨ b a ˩˥ w
4143	hard, firm, solid, stiff (surface, object)	Yanda_Dom	ʔə̀yⁿàyⁿ	ʔ ə ˨ j̃ a ˨ j̃	DB,LJ	
4144	hard, firm, solid, stiff (surface, object)	Yorno_So	ɛ̌:ⁿ	ɛ̃ː ˩˥	DB,LJ	m aː ˩˥
4146	hard, firm, solid, stiff (surface, object)	Tebul_Ure	márⁿɛ̀:	m a ˦ r̃ ɛː ˨	DB,LJ	m a ˦ n ɡ ɔ ˨ // m a ˦ n m b ɔ ˨
4149	hard, firm, solid, stiff (surface, object)	Dogul_Dom	ɛ́gɛ̀-ŋ̀	ɛ ˦ ɡ ɛ ˨ ŋ ˨	DB,LJ	
#
4151	have	Bankan_Tey	yá só	j a ˦ # s o ˦	DB	
4152	have	Ben_Tey	yá só	j a ˦ # s o ˦	DB	
4153	have	Bunoge	bò sà	b o ˨ # s a ˨	DB	
4154	have	Gourou	yɛ́ sá	j ɛ ˦ # s a ˦	DB	
4155	have	Jamsay_Douentza	sà	s a ˨	DB	
4156	have	Mombo	sá:	s aː ˦	DB	
4157	have	Najamba	jógò	dʒ o ˦ ɡ o ˨	DB	
4158	have	Nanga	yá sò	j a ˦ # s o ˨	DB	
4159	have	Penange	ɛ̀ⁿ sâⁿ	ɛ̃ ˨ # s ã ˥˩	DB	
4160	have	Perge_Tegu	yá sà	j a ˦ # s a ˨	DB	
4161	have	Tebul_Ure	yé sɔ̀	j e ˦ # s ɔ ˨	DB	
4162	have	Tiranige	sá	s a ˦	DB	
4163	have	Togo_Kan	sà	s a ˨	DB	
4164	have	Tommo_So	sɛ́	s ɛ ˦	DB	
4165	have	Toro_Tegu	sá	s a ˦	DB	
4166	have	Yanda_Dom	yà zó	j a ˨ # z o ˦	DB	z o ˨
4168	have	Yorno_So	yá sɛ̀	j a ˦ # s ɛ ˨	DB	
4169	have	Dogul_Dom	yè jó	j e ˨ # dʒ o ˦	DB	dʒ o ˨
4171	have	Donno_So	yí sɛ̀	j i ˦ # s ɛ ˨	DB	
#
4246	he doesn't have, he lacks	Bankan_Tey	sóndó	s o ˦ n d o ˦	DB	
4247	he doesn't have, he lacks	Ben_Tey	sòló	s o ˨ l o ˦	DB	
4248	he doesn't have, he lacks	Bunoge	sà:ndà	s aː ˨ n d a ˨	DB	
4249	he doesn't have, he lacks	Jamsay_Douentza	sà:rá	s aː ˨ r a ˦	DB	
4250	he doesn't have, he lacks	Mombo	sá:ndá	s aː ˦ n d a ˦	DB	
4251	he doesn't have, he lacks	Najamba	jògòndí	dʒ o ˨ ɡ o ˨ n d i ˦	DB	
4252	he doesn't have, he lacks	Nanga	sòǹdó	s o ˨ n ˨ d o ˦	DB	
4253	he doesn't have, he lacks	Penange	sá:ndá	s aː ˦ n d a ˦	DB	
4254	he doesn't have, he lacks	Perge_Tegu	sà:rá	s aː ˨ r a ˦	DB	
4255	he doesn't have, he lacks	Tebul_Ure	sɔ́ndɔ̀	s ɔ ˦ n d ɔ ˨	DB	
4256	he doesn't have, he lacks	Tiranige	sà:nà	s aː ˨ n a ˨	DB	
4257	he doesn't have, he lacks	Togo_Kan	wó sà:rá	w o ˦ # s aː ˨ r a ˦	DB	
4258	he doesn't have, he lacks	Tommo_So	sɛ̀lɛ́	s ɛ ˨ l ɛ ˦	DB	
4259	he doesn't have, he lacks	Toro_Tegu	sàrɔ́:	s a ˨ r ɔː ˦	DB	
4260	he doesn't have, he lacks	Yanda_Dom	zòń	z o ˨ n ˦	DB	
4261	he doesn't have, he lacks	Yorno_So	sɛ̀lɛ́	s ɛ ˨ l ɛ ˦	DB	
4262	he doesn't have, he lacks	Dogul_Dom	jò-nnú	dʒ o ˨ n n u ˦	DB	
4263	he doesn't have, he lacks	Donno_So	sɛ̀-lɛ́	s ɛ ˨ l ɛ ˦	DB	
#
4265	he is there	Bankan_Tey	yá bún	j a ˦ # b u ˦ n	DB	
4266	he is there	Ben_Tey	yá bú	j a ˦ # b u ˦	DB	
4267	he is there	Bunoge	bò	b o ˨	DB	
4268	he is there	Dogul_Dom	yò bó	j o ˨ # b o ˦	DB	
4269	he is there	Gourou	yɔ́ wɔ̀	j ɔ ˦ # w ɔ ˨	DB	
4270	he is there	Jamsay_Douentza	yɔ́≡wɔ̀	j ɔ ˦ w ɔ ˨	DB	
4272	he is there	Mombo	òbó:	o ˨ b oː ˦	DB	
4273	he is there	Najamba	bó	b o ˦	DB	
4274	he is there	Nanga	yá bù	j a ˦ # b u ˨	DB	
4275	he is there	Penange	nù m̀ bó	n u ˨ # m ˨ # b o ˦	DB	
4276	he is there	Perge_Tegu	yɔ̂:	j ɔː ˥˩	DB	
4278	he is there	Tebul_Ure	yé bù	j e ˦ # b u ˨	DB	
4279	he is there	Tiranige	é wò	e ˦ # w o ˨	DB	
4280	he is there	Togo_Kan	wó yɔ́ wɔ̀	w o ˦ # j ɔ ˦ # w ɔ ˨	DB	
4281	he is there	Tommo_So	nɔ̀nú kɔ̂	n ɔ ˨ n u ˦ # k ɔ ˥˩	DB	
4282	he is there	Toro_Tegu	á dàwɔ́	a ˦ # d a ˨ w ɔ ˦	DB	a ˦ # d ɔː ˩˥
4284	he is there	Yanda_Dom	yà bó	j a ˨ # b o ˦	DB	
4285	he is there	Yorno_So	yá wɔ̀	j a ˦ # w ɔ ˨	DB	
4286	he is there	Donno_So	yɔ́=ɔ̀	j ɔ ˦ ɔ ˨	DB	
#
4307	head	Bangime	déɡè	d e ˦ ɡ e ˨	DB,SW	
4308	head	Bankan_Tey	kû:	k uː ˥˩	DB,SW	
4309	head	Ben_Tey	kùtógórò	k u ˨ t o ˦ ɡ o ˦ r o ˨	DB,SW	k uː ˥˩
4311	head	Bunoge	kò	k o ˨	DB,SW	
4312	head	Dogul_Dom	kíígù	k iː ˦ ɡ u ˨	DB,SW	
4313	head	Gourou	kú:ⁿ	k ũː ˦	DB,SW	
4314	head	Jamsay_Douentza	dárⁿá	d a ˦ r̃ a ˦	DB,SW	k ũː ˦
4317	head	Mombo	kó:	k oː ˦	DB,SW	
4318	head	Najamba	dánà:	d a ˦ n aː ˨	DB,SW	d a ˦ n ɛː ˨ // k iː ˥˩ // k iː ˥˩ ŋ ɡ e ˨
4322	head	Nanga	kû:	k uː ˥˩	DB,SW	
4323	head	Penange	kó:	k oː ˦	DB,SW	
4324	head	Perge_Tegu	kù:tógóró	k uː ˨ t o ˦ ɡ o ˦ r o ˦	DB,SW	
4326	head	Tebul_Ure	dànàbándá	d a ˨ n a ˨ b a ˦ n d a ˦	DB,SW	k u ˦ ɡ ɔ ˦
4328	head	Tiranige	dànà	d a ˨ n a ˨	DB,SW	k o ˨ ɡ o ˨
4330	head	Togo_Kan	kùnúgóró	k u ˨ n u ˦ ɡ o ˦ r o ˦	DB,SW	k ũ ˦ // k ũ ˨ k ɛ ˦ n ɛ ˦
4333	head	Tommo_So	dáná	d a ˦ n a ˦	DB,SW	k uː ˦
4337	head	Toro_Tegu	kú	k u ˦	DB,SW	k u ˨ b o ˦ n o ˦
4339	head	Yanda_Dom	dàrⁿá	d a ˨ r̃ a ˦	DB,SW	d a ˨ r̃ a ˨ b a ˨ n d a ˦ // k o ˨ t o ˦ ɡ o ˦ r o ˦
4342	head	Yorno_So	dárⁿá	d a ˦ r̃ a ˦	DB,SW	k uː ˥˩
4344	head	Donno_So	kû:	k uː ˥˩	DB,SW	d a ˦ n a ˨
#
4347	hear (sound, voice)	Bangime	nnórè	n n o ˦ r e ˨	DB,LJ	
4348	hear (sound, voice)	Bankan_Tey	nú	n u ˦	DB,LJ	
4349	hear (sound, voice)	Ben_Tey	nǔ	n u ˩˥	DB,LJ	
4350	hear (sound, voice)	Bunoge	núndè	n u ˦ n d e ˨	DB,LJ	
