ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST
2199	child	Yanda_Dom	èné	e ˨ n e ˦	DB,LJ,SW
2200	child	Yanda_Dom	ènè	e ˨ n e ˨	DB,LJ,SW
2201	child	Yorno_So	î:	iː ˥˩	DB,LJ,SW
2202	circle	Ampari	téw	t e ˦ w	DB
2203	circle	Bankan_Tey	déndèrè	d e ˦ n d e ˨ r e ˨	DB
2204	circle	Ben_Tey	déléré	d e ˦ l e ˦ r e ˦	DB
2205	circle	Ben_Tey	ɔ̀rⁿɔ̀ gɔ́ŋgíyɛ́y	ɔ ˨ r̃ ɔ ˨ # ɡ ɔ ˦ ŋ ɡ i ˦ j ɛ ˦ j	DB
2206	circle	Dogul_Dom	kórùŋ	k o ˦ r u ˨ ŋ	DB
2207	circle	Jamsay_Douentza	gɔ́ŋɔ́rⁿɔ́lɔ́m	ɡ ɔ ˦ ŋ ɔ ˦ r̃ ɔ ˦ l ɔ ˦ m	DB
2208	circle	Mombo	déndélé	d e ˦ n d e ˦ l e ˦	DB
2209	circle	Najamba	dóndèlè	d o ˦ n d e ˨ l e ˨	DB
2210	circle	Najamba	dóndèlŋgè	d o ˦ n d e ˨ l ŋ ɡ e ˨	DB
2211	circle	Nanga	tòró	t o ˨ r o ˦	DB
2212	circle	Penange	bàgùlàm	b a ˨ ɡ u ˨ l a ˨ m	DB
2213	circle	Perge_Tegu	gɔ́ŋgú	ɡ ɔ ˦ ŋ ɡ u ˦	DB
2214	circle	Sangha_So	dúnúlíjéŋgɔ́n	d u ˦ n u ˦ l i ˦ dʒ e ˦ ŋ ɡ ɔ ˦ n	DB
2215	circle	Tiranige	dólèlé	d o ˦ l e ˨ l e ˦	DB
2216	circle	Togo_Kan	kòrú	k o ˨ r u ˦	DB
2217	circle	Tommo_So	dénnélé	d e ˦ n n e ˦ l e ˦	DB
2218	circle	Toro_Tegu	dèlùrěy	d e ˨ l u ˨ r e ˩˥ j	DB
2219	circle	Yanda_Dom	dènélè	d e ˨ n e ˦ l e ˨	DB
2220	circle	Yorno_So	gɔ̀ŋú	ɡ ɔ ˨ ŋ u ˦	DB
2221	circle	Yorno_So	kòrú	k o ˨ r u ˦	DB
2222	clay	Bangime	dɥɛ̀ɛ́	d ɥ ɛː ˩˥	DB,SW
2223	clay	Bankan_Tey	lěy	l e ˩˥ j	DB,SW
2224	clay	Ben_Tey	àtây	a ˨ t a ˥˩ j	DB,SW
2225	clay	Jamsay_Douentza	àtáy	a ˨ t a ˦ j	DB,SW
2226	clay	Mombo	ɔ̀gɔ̀ nógóló	ɔ ˨ ɡ ɔ ˨ # n o ˦ ɡ o ˦ l o ˦	DB,SW
2227	clay	Najamba	ǹjà: mùgô:	n ˨ dʒ aː ˨ # m u ˨ ɡ oː ˥˩	DB,SW
2228	clay	Nanga	lègì pɔ́ndì	l e ˨ ɡ i ˨ # p ɔ ˦ n d i ˨	DB,SW
2229	clay	Perge_Tegu	káttâl	k a ˦ t t a ˥˩ l	DB,SW
2230	clay	Sangha_So	pɔ́nú	p ɔ ˦ n u ˦	DB,SW
2231	clay	Tebul_Ure	lègú	l e ˨ ɡ u ˦	DB,SW
2232	clay	Tiranige	bɛ́rɛ́	b ɛ ˦ r ɛ ˦	DB,SW
2233	clay	Togo_Kan	tàrá	t a ˨ r a ˦	DB,SW
2234	clay	Togo_Kan	tàrá ósòrò	t a ˨ r a ˦ # o ˦ s o ˨ r o ˨	DB,SW
2235	clay	Tommo_So	ùnjúm	u ˨ n dʒ u ˦ m	DB,SW
2236	clay	Toro_Tegu	lɔ̀gù mònú	l ɔ ˨ ɡ u ˨ # m o ˨ n u ˦	DB,SW
2237	clay	Yanda_Dom	àtây	a ˨ t a ˥˩ j	DB,SW
2238	clay	Yanda_Dom	pɔ̀ndɔ̀	p ɔ ˨ n d ɔ ˨	DB,SW
2239	clay	Yorno_So	làgú	l a ˨ ɡ u ˦	DB,SW
2240	cloud	Ampari	ɔ̀rɔ̀	ɔ ˨ r ɔ ˨	DB,SW
2241	cloud	Bangime	póòrò	p oː ˥˩ r o ˨	DB,SW
2242	cloud	Bankan_Tey	nànà:rⁿǎyⁿ	n a ˨ n aː ˨ r̃ a ˩˥ j̃	DB,SW
2243	cloud	Ben_Tey	yàrkùrɔ́	j a ˨ r k u ˨ r ɔ ˦	DB,SW
2244	cloud	Bunoge	póndù	p o ˦ n d u ˨	DB,SW
2245	cloud	Dogul_Dom	dàgúŋ	d a ˨ ɡ u ˦ ŋ	DB,SW
2246	cloud	Gourou	kùrùwɔ́	k u ˨ r u ˨ w ɔ ˦	DB,SW
2247	cloud	Jamsay_Douentza	kùrùwɔ́	k u ˨ r u ˨ w ɔ ˦	DB,SW
2248	cloud	Jamsay_Mondoro	kùrùwɔ́	k u ˨ r u ˨ w ɔ ˦	DB,SW
2249	cloud	Mombo	álè	a ˦ l e ˨	DB,SW
2250	cloud	Najamba	kùndàkùndǎ:	k u ˨ n d a ˨ k u ˨ n d aː ˩˥	DB,SW
2251	cloud	Najamba	kùndɛ̀kùndɛ̌:	k u ˨ n d ɛ ˨ k u ˨ n d ɛː ˩˥	DB,SW
2252	cloud	Nanga	yàrkùmùrⁿá	j a ˨ r k u ˨ m u ˨ r̃ a ˦	DB,SW
2253	cloud	Penange	àlè	a ˨ l e ˨	DB,SW
2254	cloud	Perge_Tegu	kúrɔ́	k u ˦ r ɔ ˦	DB,SW
2255	cloud	Sangha_So	kùlùmɔ́	k u ˨ l u ˨ m ɔ ˦	DB,SW
2256	cloud	Tebul_Ure	àrⁿàkùrbá	a ˨ r̃ a ˨ k u ˨ r b a ˦	DB,SW
2257	cloud	Tiranige	á:ní	aː ˦ n i ˦	DB,SW
2258	cloud	Togo_Kan	kùrùgɔ́	k u ˨ r u ˨ ɡ ɔ ˦	DB,SW
2259	cloud	Tommo_So	kùlùmmɔ́	k u ˨ l u ˨ m m ɔ ˦	DB,SW
2260	cloud	Toro_Tegu	kùrɔ́	k u ˨ r ɔ ˦	DB,SW
2261	cloud	Yanda_Dom	kùrùbàrà	k u ˨ r u ˨ b a ˨ r a ˨	DB,SW
2262	cloud	Yorno_So	kùlmɔ́	k u ˨ l m ɔ ˦	DB,SW
2263	cold (e.g. water)	Ampari	tàmà	t a ˨ m a ˨	DB,SW
2264	cold (e.g. water)	Bangime	ʒímbò	ʒ i ˦ m b o ˨	DB,SW
2265	cold (e.g. water)	Bankan_Tey	tâm	t a ˥˩ m	DB,SW
2266	cold (e.g. water)	Ben_Tey	tâm	t a ˥˩ m	DB,SW
2267	cold (e.g. water)	Bunoge	tòmbò	t o ˨ m b o ˨	DB,SW
2268	cold (e.g. water)	Dogul_Dom	kéllè	k e ˦ l l e ˨	DB,SW
2269	cold (e.g. water)	Gourou	tôm	t o ˥˩ m	DB,SW
2270	cold (e.g. water)	Jamsay_Douentza	tôm	t o ˥˩ m	DB,SW
2271	cold (e.g. water)	Jamsay_Mondoro	tôm	t o ˥˩ m	DB,SW
2272	cold (e.g. water)	Mombo	kéló	k e ˦ l o ˦	DB,SW
2273	cold (e.g. water)	Najamba	yégèlè	j e ˦ ɡ e ˨ l e ˨	DB,SW
2274	cold (e.g. water)	Najamba	yégèlèŋgè	j e ˦ ɡ e ˨ l e ˨ ŋ ɡ e ˨	DB,SW
2275	cold (e.g. water)	Nanga	támî	t a ˦ m i ˥˩	DB,SW
2276	cold (e.g. water)	Penange	tàyè	t a ˨ j e ˨	DB,SW
2277	cold (e.g. water)	Perge_Tegu	tôm	t o ˥˩ m	DB,SW
2278	cold (e.g. water)	Sangha_So	káál	k aː ˦ l	DB,SW
2279	cold (e.g. water)	Tiranige	témúm	t e ˦ m u ˦ m	DB,SW
2280	cold (e.g. water)	Togo_Kan	kélú	k e ˦ l u ˦	DB,SW
2281	cold (e.g. water)	Tommo_So	yégélú	j e ˦ ɡ e ˦ l u ˦	DB,SW
2282	cold (e.g. water)	Toro_Tegu	tôm	t o ˥˩ m	DB,SW
2283	cold (e.g. water)	Yanda_Dom	kè:zù	k eː ˨ z u ˨	DB,SW
2284	cold (e.g. water)	Yorno_So	kâ:l	k aː ˥˩ l	DB,SW
2285	come	Ampari	égò	e ˦ ɡ o ˨	DB,LJ,SW
2286	come	Bangime	n ŋɔ̌	n # ŋ ɔ ˩˥	DB,LJ,SW
2287	come	Bankan_Tey	wá	w a ˦	DB,LJ,SW
2288	come	Bankan_Tey	wɔ́	w ɔ ˦	DB,LJ,SW
2289	come	Ben_Tey	yɛ̌	j ɛ ˩˥	DB,LJ,SW
2290	come	Bunoge	ʔégè	ʔ e ˦ ɡ e ˨	DB,LJ,SW
2291	come	Dogul_Dom	mɛ̀nɛ́	m ɛ ˨ n ɛ ˦	DB,LJ,SW
2292	come	Gourou	yɛ̀rɛ́	j ɛ ˨ r ɛ ˦	DB,LJ,SW
2293	come	Jamsay_Douentza	yɛ̀rɛ́	j ɛ ˨ r ɛ ˦	DB,LJ,SW
2294	come	Jamsay_Mondoro	yɛ̀rɛ́	j ɛ ˨ r ɛ ˦	DB,LJ,SW
2295	come	Mombo	égé	e ˦ ɡ e ˦	DB,LJ,SW
2296	come	Najamba	wé	w e ˦	DB,LJ,SW
2297	come	Najamba	wè	w e ˨	DB,LJ,SW
2298	come	Nanga	yě:	j eː ˩˥	DB,LJ,SW
2299	come	Penange	égé	e ˦ ɡ e ˦	DB,LJ,SW
2300	come	Perge_Tegu	wǎ:	w aː ˩˥	DB,LJ,SW
2301	come	Tebul_Ure	wɔ̌:	w ɔː ˩˥	DB,LJ,SW
2302	come	Tiranige	yógó	j o ˦ ɡ o ˦	DB,LJ,SW
2303	come	Togo_Kan	yɛ̀rɛ́	j ɛ ˨ r ɛ ˦	DB,LJ,SW
2304	come	Tommo_So	yɛ̀lɛ́	j ɛ ˨ l ɛ ˦	DB,LJ,SW
2305	come	Toro_Tegu	yèrí	j e ˨ r i ˦	DB,LJ,SW
2306	come	Toro_Tegu	yèrú	j e ˨ r u ˦	DB,LJ,SW
2307	come	Yanda_Dom	wó	w o ˦	DB,LJ,SW
2308	come	Yanda_Dom	wòlí	w o ˨ l i ˦	DB,LJ,SW
2309	come	Yorno_So	wɛ̀lɛ́	w ɛ ˨ l ɛ ˦	DB,LJ,SW
2310	corn, maize	Bangime	bìrɔ̀ndɔ́ⁿ	b i ˨ r ɔ ˨ n d ɔ̃ ˦	DB,SW
2311	corn, maize	Bankan_Tey	bàràɛ̀mbɛ̌y	b a ˨ r a ˨ ɛ ˨ m b ɛ ˩˥ j	DB,SW
2312	corn, maize	Ben_Tey	bàrměyⁿ	b a ˨ r m e ˩˥ j̃	DB,SW
2313	corn, maize	Bunoge	dílímà	d i ˦ l i ˦ m a ˨	DB,SW
2314	corn, maize	Dogul_Dom	sàmìyógó	s a ˨ m i ˨ j o ˦ ɡ o ˦	DB,SW
2315	corn, maize	Gourou	pòròyú:ⁿ	p o ˨ r o ˨ j ũː ˦	DB,SW
2316	corn, maize	Jamsay_Douentza	pòrò:ɲú:	p o ˨ r oː ˨ ɲ uː ˦	DB,SW
2317	corn, maize	Mombo	ɛ̀mbɛ̀dúlúmá	ɛ ˨ m b ɛ ˨ d u ˦ l u ˦ m a ˦	DB,SW
2318	corn, maize	Najamba	màdèmbá	m a ˨ d e ˨ m b a ˦	DB,SW
2319	corn, maize	Najamba	màdèmbáŋgó	m a ˨ d e ˨ m b a ˦ ŋ ɡ o ˦	DB,SW
2320	corn, maize	Nanga	jàrⁿàmbɛ́	dʒ a ˨ r̃ a ˨ m b ɛ ˦	DB,SW
2321	corn, maize	Penange	dàlmàyógó	d a ˨ l m a ˨ j o ˦ ɡ o ˦	DB,SW
2322	corn, maize	Perge_Tegu	bàràɛ̀:mbɛ́	b a ˨ r a ˨ ɛː ˨ m b ɛ ˦	DB,SW
2323	corn, maize	Sangha_So	sàrⁿù ɛ̀mɛ́	s a ˨ r̃ u ˨ # ɛ ˨ m ɛ ˦	DB,SW
2324	corn, maize	Tebul_Ure	sàrⁿàɛ̀mbɛ́	s a ˨ r̃ a ˨ ɛ ˨ m b ɛ ˦	DB,SW
2325	corn, maize	Tiranige	dùmàyò:gé	d u ˨ m a ˨ j oː ˨ ɡ e ˦	DB,SW
2326	corn, maize	Togo_Kan	màɲɛ̀rⁿɛ̀má	m a ˨ ɲ ɛ ˨ r̃ ɛ ˨ m a ˦	DB,SW
2327	corn, maize	Tommo_So	sànà ɛ̀mmɛ́	s a ˨ n a ˨ # ɛ ˨ m m ɛ ˦	DB,SW
2328	corn, maize	Tomo_Kan_Segue	mànjàràɲùmà	m a ˨ n dʒ a ˨ r a ˨ ɲ u ˨ m a ˨	DB,SW
2329	corn, maize	Toro_Tegu	tɔ̀rⁿíyⁿàrⁿà	t ɔ ˨ r̃ i ˦ j̃ a ˨ r̃ a ˨	DB,SW
2330	corn, maize	Yanda_Dom	sànàɛ̀mɛ̀	s a ˨ n a ˨ ɛ ˨ m ɛ ˨	DB,SW
2331	corn, maize	Yorno_So	sàrⁿàɛ̀mɛ́	s a ˨ r̃ a ˨ ɛ ˨ m ɛ ˦	DB,SW
2332	count (things), recite (numbers)	Bangime	ŋíjɔ̀ⁿ	ŋ i ˦ dʒ ɔ̃ ˨	DB,SW
2333	count (things), recite (numbers)	Bankan_Tey	lúwó	l u ˦ w o ˦	DB,SW
2334	count (things), recite (numbers)	Ben_Tey	lúwó	l u ˦ w o ˦	DB,SW
2335	count (things), recite (numbers)	Bunoge	dígórè	d i ˦ ɡ o ˦ r e ˨	DB,SW
2336	count (things), recite (numbers)	Gourou	lúgó	l u ˦ ɡ o ˦	DB,SW
2337	count (things), recite (numbers)	Jamsay_Douentza	lúgó	l u ˦ ɡ o ˦	DB,SW
2338	count (things), recite (numbers)	Mombo	nógé	n o ˦ ɡ e ˦	DB,SW
2339	count (things), recite (numbers)	Najamba	játɛ́	dʒ a ˦ t ɛ ˦	DB,SW
2340	count (things), recite (numbers)	Najamba	nìgíl	n i ˨ ɡ i ˦ l	DB,SW
2341	count (things), recite (numbers)	Najamba	nìgìlè	n i ˨ ɡ i ˨ l e ˨	DB,SW
2342	count (things), recite (numbers)	Nanga	lúgó	l u ˦ ɡ o ˦	DB,SW
2343	count (things), recite (numbers)	Penange	nùgù	n u ˨ ɡ u ˨	DB,SW
2344	count (things), recite (numbers)	Perge_Tegu	lúgó	l u ˦ ɡ o ˦	DB,SW
2345	count (things), recite (numbers)	Sangha_So	lùgú	l u ˨ ɡ u ˦	DB,SW
2346	count (things), recite (numbers)	Tiranige	núgó	n u ˦ ɡ o ˦	DB,SW
2347	count (things), recite (numbers)	Togo_Kan	lúgó	l u ˦ ɡ o ˦	DB,SW
2348	count (things), recite (numbers)	Tommo_So	nígé	n i ˦ ɡ e ˦	DB,SW
2349	count (things), recite (numbers)	Toro_Tegu	lúgó	l u ˦ ɡ o ˦	DB,SW
2350	count (things), recite (numbers)	Toro_Tegu	lúgú	l u ˦ ɡ u ˦	DB,SW
2351	count (things), recite (numbers)	Yanda_Dom	lùgó	l u ˨ ɡ o ˦	DB,SW
2352	count (things), recite (numbers)	Yanda_Dom	lùgólì	l u ˨ ɡ o ˦ l i ˨	DB,SW
2353	count (things), recite (numbers)	Yorno_So	lúgó	l u ˦ ɡ o ˦	DB,SW
2354	count (things), recite (numbers)	Yorno_So	lúgú	l u ˦ ɡ u ˦	DB,SW
2355	cow-pea	Bangime	ɲɪ̀ɛ́	ɲ ɪ ˨ ɛ ˦	DB,SW
2356	cow-pea	Bankan_Tey	nùmî:	n u ˨ m iː ˥˩	DB,SW
2357	cow-pea	Ben_Tey	nùwⁿî:ⁿ	n u ˨ w̃ ĩː ˥˩	DB,SW
2358	cow-pea	Bunoge	nù:ŋgè	n uː ˨ ŋ ɡ e ˨	DB,SW
2359	cow-pea	Dogul_Dom	núm	n u ˦ m	DB,SW
2360	cow-pea	Jamsay_Douentza	nǐm	n i ˩˥ m	DB,SW
2361	cow-pea	Jamsay_Mondoro	nǐm	n i ˩˥ m	DB,SW
2362	cow-pea	Mombo	núŋgé	n u ˦ ŋ ɡ e ˦	DB,SW
2363	cow-pea	Najamba	númbé	n u ˦ m b e ˦	DB,SW
2364	cow-pea	Najamba	númbúŋgó	n u ˦ m b u ˦ ŋ ɡ o ˦	DB,SW
2365	cow-pea	Nanga	nìmî	n i ˨ m i ˥˩	DB,SW
2366	cow-pea	Penange	númgé	n u ˦ m ɡ e ˦	DB,SW
2367	cow-pea	Perge_Tegu	núm	n u ˦ m	DB,SW
2368	cow-pea	Sangha_So	núwⁿ	n u ˦ w̃	DB,SW
2369	cow-pea	Tebul_Ure	nímé	n i ˦ m e ˦	DB,SW
2370	cow-pea	Tiranige	nù:ŋgè	n uː ˨ ŋ ɡ e ˨	DB,SW
2371	cow-pea	Togo_Kan	nǐ:	n iː ˩˥	DB,SW
2372	cow-pea	Tommo_So	núm	n u ˦ m	DB,SW
2373	cow-pea	Tomo_Kan_Segue	ɲíʔíⁿ	ɲ i ˦ ʔ ĩ ˦	DB,SW
2374	cow-pea	Toro_Tegu	núm	n u ˦ m	DB,SW
2375	cow-pea	Yanda_Dom	nǐm	n i ˩˥ m	DB,SW
2376	cow-pea	Yorno_So	nǔm	n u ˩˥ m	DB,SW
2377	cow, bull (any bovine)	Bangime	n nàà	n # n aː ˨	DB,SW
2378	cow, bull (any bovine)	Bankan_Tey	nǎ:	n aː ˩˥	DB,SW
2379	cow, bull (any bovine)	Bankan_Tey	nǎ:m	n aː ˩˥ m	DB,SW
2380	cow, bull (any bovine)	Ben_Tey	nǎ:	n aː ˩˥	DB,SW
2381	cow, bull (any bovine)	Ben_Tey	nǎ:m	n aː ˩˥ m	DB,SW
2382	cow, bull (any bovine)	Bunoge	ná	n a ˦	DB,SW
2383	cow, bull (any bovine)	Dogul_Dom	nààgú	n aː ˨ ɡ u ˦	DB,SW
2384	cow, bull (any bovine)	Gourou	nàŋá	n a ˨ ŋ a ˦	DB,SW
2385	cow, bull (any bovine)	Jamsay_Douentza	nàŋá	n a ˨ ŋ a ˦	DB,SW
2386	cow, bull (any bovine)	Mombo	nâ:	n aː ˥˩	DB,SW
2387	cow, bull (any bovine)	Najamba	nàwó:	n a ˨ w oː ˦	DB,SW
2388	cow, bull (any bovine)	Najamba	nɛ̌:	n ɛː ˩˥	DB,SW
2389	cow, bull (any bovine)	Nanga	nàŋá	n a ˨ ŋ a ˦	DB,SW
2390	cow, bull (any bovine)	Penange	nà:	n aː ˨	DB,SW
2391	cow, bull (any bovine)	Perge_Tegu	nàŋá	n a ˨ ŋ a ˦	DB,SW
2392	cow, bull (any bovine)	Sangha_So	nàá	n aː ˩˥	DB,SW
2393	cow, bull (any bovine)	Tebul_Ure	nǎ:	n aː ˩˥	DB,SW
2394	cow, bull (any bovine)	Tebul_Ure	nà:mbɔ́	n aː ˨ m b ɔ ˦	DB,SW
2395	cow, bull (any bovine)	Tiranige	ná:	n aː ˦	DB,SW
2396	cow, bull (any bovine)	Tiranige	ná:gè	n aː ˦ ɡ e ˨	DB,SW
2397	cow, bull (any bovine)	Togo_Kan	nàŋá	n a ˨ ŋ a ˦	DB,SW
2398	cow, bull (any bovine)	Tommo_So	nàá	n aː ˩˥	DB,SW
2399	cow, bull (any bovine)	Tomo_Kan_Diangassagou	nàŋà	n a ˨ ŋ a ˨	DB,SW
2400	cow, bull (any bovine)	Tomo_Kan_Segue	nàʔⁿà	n a ˨ ʔ a ˨	DB,SW
2401	cow, bull (any bovine)	Toro_Tegu	nàŋá	n a ˨ ŋ a ˦	DB,SW
2402	cow, bull (any bovine)	Yanda_Dom	mù	m u ˨	DB,SW
2403	cow, bull (any bovine)	Yanda_Dom	nà:	n aː ˨	DB,SW
2404	cow, bull (any bovine)	Yorno_So	nǎ:	n aː ˩˥	DB,SW
2405	critter (unspecified animate thing)	Ben_Tey	yɔ́m	j ɔ ˦ m	DB
2406	critter (unspecified animate thing)	Ben_Tey	yɔ́:	j ɔː ˦	DB
2407	critter (unspecified animate thing)	Najamba	bómbò	b o ˦ m b o ˨	DB
2408	critter (unspecified animate thing)	Najamba	yɛ̂:	j ɛː ˥˩	DB
2409	critter (unspecified animate thing)	Najamba	kóŋgò	k o ˦ ŋ ɡ o ˨	DB
2410	critter (unspecified animate thing)	Nanga	yɛ̂	j ɛ ˥˩	DB
2411	critter (unspecified animate thing)	Sangha_So	kínú sùùⁿ	k i ˦ n u ˦ # s ũː ˨	DB
2412	critter (unspecified animate thing)	Sangha_So	kìrⁿùgú	k i ˨ r̃ u ˨ ɡ u ˦	DB
2413	critter (unspecified animate thing)	Togo_Kan	ɔ̀jɔ́	ɔ ˨ dʒ ɔ ˦	DB
2414	critter (unspecified animate thing)	Tommo_So	kìnùgú	k i ˨ n u ˨ ɡ u ˦	DB
2415	critter (unspecified animate thing)	Yorno_So	kìjɛ̀ kínŋú	k i ˨ dʒ ɛ ˨ # k i ˦ n ŋ u ˦	DB
2416	critter (unspecified animate thing)	Yorno_So	kìjɛ̀ ɔ́:ⁿ	k i ˨ dʒ ɛ ˨ # ɔ̃ː ˦	DB
2417	cultivated sesame (Sesamum indicum)	Bangime	páráà	p a ˦ r aː ˥˩	DB,SW
2418	cultivated sesame (Sesamum indicum)	Bankan_Tey	àrɲɛ̌yⁿ	a ˨ r ɲ ɛ ˩˥ j̃	DB,SW
2419	cultivated sesame (Sesamum indicum)	Ben_Tey	námjú	n a ˦ m dʒ u ˦	DB,SW
2420	cultivated sesame (Sesamum indicum)	Bunoge	pálígè	p a ˦ l i ˦ ɡ e ˨	DB,SW
2421	cultivated sesame (Sesamum indicum)	Jamsay_Douentza	námɲú	n a ˦ m ɲ u ˦	DB,SW
2422	cultivated sesame (Sesamum indicum)	Jamsay_Mondoro	námɲú	n a ˦ m ɲ u ˦	DB,SW
2423	cultivated sesame (Sesamum indicum)	Mombo	bíláŋgè	b i ˦ l a ˦ ŋ ɡ e ˨	DB,SW
2424	cultivated sesame (Sesamum indicum)	Najamba	pǎ:lè	p aː ˩˥ l e ˨	DB,SW
2425	cultivated sesame (Sesamum indicum)	Najamba	pǎ:lŋgò	p aː ˩˥ l ŋ ɡ o ˨	DB,SW
2426	cultivated sesame (Sesamum indicum)	Nanga	ɛ̀síkɛ̌:ndɛ̂	ɛ ˨ s i ˦ k ɛː ˩˥ n d ɛ ˥˩	DB,SW
2427	cultivated sesame (Sesamum indicum)	Penange	pábálgè	p a ˦ b a ˦ l ɡ e ˨	DB,SW
2428	cultivated sesame (Sesamum indicum)	Perge_Tegu	pɔ̌y	p ɔ ˩˥ j	DB,SW
2429	cultivated sesame (Sesamum indicum)	Sangha_So	pɔ̀ríí	p ɔ ˨ r iː ˦	DB,SW
2430	cultivated sesame (Sesamum indicum)	Tebul_Ure	pɔ̀lɛ́:	p ɔ ˨ l ɛː ˦	DB,SW
2431	cultivated sesame (Sesamum indicum)	Tiranige	pàlèŋgé	p a ˨ l e ˨ ŋ ɡ e ˦	DB,SW
2432	cultivated sesame (Sesamum indicum)	Togo_Kan	pɔ̀rú	p ɔ ˨ r u ˦	DB,SW
2433	cultivated sesame (Sesamum indicum)	Tommo_So	pɔ̀lìý	p ɔ ˨ l i ˨ j ˦	DB,SW
2434	cultivated sesame (Sesamum indicum)	Tomo_Kan_Segue	hʷùhʷóⁿ	hʷ u ˨ hʷ õ ˦	DB,SW
2435	cultivated sesame (Sesamum indicum)	Toro_Tegu	nátì	n a ˦ t i ˨	DB,SW
2436	cultivated sesame (Sesamum indicum)	Yanda_Dom	pàl	p a ˨ l	DB,SW
2437	cultivated sesame (Sesamum indicum)	Yorno_So	pɔ́l	p ɔ ˦ l	DB,SW
2438	cultivated sesame (Sesamum indicum)	Yorno_So	pɔ̀lǐ:	p ɔ ˨ l iː ˩˥	DB,SW
2439	cut off (branch)	Bangime	ʒàɣá	ʒ a ˨ ɣ a ˦	DB,SW
2440	cut off (branch)	Bankan_Tey	sátí	s a ˦ t i ˦	DB,SW
2441	cut off (branch)	Bankan_Tey	tɛ́rɛ́	t ɛ ˦ r ɛ ˦	DB,SW
2442	cut off (branch)	Ben_Tey	tɛ́rɛ́	t ɛ ˦ r ɛ ˦	DB,SW
2443	cut off (branch)	Jamsay_Douentza	tɛ́rɛ́	t ɛ ˦ r ɛ ˦	DB,SW
2444	cut off (branch)	Mombo	kɛ́rɛ́	k ɛ ˦ r ɛ ˦	DB,SW
2445	cut off (branch)	Najamba	tàmbè	t a ˨ m b e ˨	DB,SW
2446	cut off (branch)	Najamba	támbí	t a ˦ m b i ˦	DB,SW
2447	cut off (branch)	Nanga	tɛ́rɛ́	t ɛ ˦ r ɛ ˦	DB,SW
2448	cut off (branch)	Perge_Tegu	tɛ́rɛ́	t ɛ ˦ r ɛ ˦	DB,SW
2449	cut off (branch)	Sangha_So	kɛ́ðú	k ɛ ˦ ð u ˦	DB,SW
2450	cut off (branch)	Togo_Kan	kɛ́jɛ́	k ɛ ˦ dʒ ɛ ˦	DB,SW
2451	cut off (branch)	Tommo_So	kɛ́dɛ́	k ɛ ˦ d ɛ ˦	DB,SW
2452	cut off (branch)	Toro_Tegu	tɛ́rá	t ɛ ˦ r a ˦	DB,SW
2453	cut off (branch)	Toro_Tegu	tɛ́rú	t ɛ ˦ r u ˦	DB,SW
2454	cut off (branch)	Yanda_Dom	dèŋé	d e ˨ ŋ e ˦	DB,SW
2455	cut off (branch)	Yanda_Dom	dèŋèlí	d e ˨ ŋ e ˨ l i ˦	DB,SW
2456	cut off (branch)	Yorno_So	kɛ́jɛ́	k ɛ ˦ dʒ ɛ ˦	DB,SW
2457	daytime (not night)	Bangime	dònɛ́	d o ˨ n ɛ ˦	DB,SW
2458	daytime (not night)	Bangime	n nìé hùⁿ	n # n i ˨ e ˦ # h ũ ˨	DB,SW
2459	daytime (not night)	Bankan_Tey	ùsǐ:ⁿ	u ˨ s ĩː ˩˥	DB,SW
2460	daytime (not night)	Ben_Tey	ùsùdérⁿí:	u ˨ s u ˨ d e ˦ r̃ iː ˦	DB,SW
2461	daytime (not night)	Ben_Tey	ùsùdɛ́rⁿí:	u ˨ s u ˨ d ɛ ˦ r̃ iː ˦	DB,SW
2462	daytime (not night)	Bunoge	dènì	d e ˨ n i ˨	DB,SW
2463	daytime (not night)	Dogul_Dom	ísìgà	i ˦ s i ˨ ɡ a ˨	DB,SW
2464	daytime (not night)	Gourou	nìnúwⁿò	n i ˨ n u ˦ w̃ o ˨	DB,SW
2465	daytime (not night)	Jamsay_Douentza	nìnúwⁿó	n i ˨ n u ˦ w̃ o ˦	DB,SW
2466	daytime (not night)	Jamsay_Douentza	nìnúwⁿɔ́	n i ˨ n u ˦ w̃ ɔ ˦	DB,SW
2467	daytime (not night)	Jamsay_Douentza	nùnúwⁿó	n u ˨ n u ˦ w̃ o ˦	DB,SW
2468	daytime (not night)	Jamsay_Douentza	ɲálɔ́:mɔ̀	ɲ a ˦ l ɔː ˦ m ɔ ˨	DB,SW
2469	daytime (not night)	Jamsay_Mondoro	nìnúwⁿò	n i ˨ n u ˦ w̃ o ˨	DB,SW
2470	daytime (not night)	Mombo	gé:wⁿè	ɡ eː ˦ w̃ e ˨	DB,SW
2471	daytime (not night)	Najamba	ùjú	u ˨ dʒ u ˦	DB,SW
2472	daytime (not night)	Nanga	ùsìdɛ́rⁿí	u ˨ s i ˨ d ɛ ˦ r̃ i ˦	DB,SW
2473	daytime (not night)	Penange	gɛ̀:dɛ̀n	ɡ ɛː ˨ d ɛ ˨ n	DB,SW
2474	daytime (not night)	Penange	gɛ̀:ⁿ	ɡ ɛ̃ː ˨	DB,SW
2475	daytime (not night)	Perge_Tegu	dɛ́gú	d ɛ ˦ ɡ u ˦	DB,SW
